20090205124615AAJD9qT	Food & Drink;Cooking & Recipes	What foods are in jars?	N/A
20090205124712AA7jDtb	Food & Drink;Other - Food & Drink	Naturally occurring MSG?	I'm allergic to MSG, so I'm used to automatically scanning a new grocery item for it. On some bottles and cans, monosodium glutamate isn't listed as an ingredient, but there will be an asterisk or some symbol saying "No MSG except for the small amount naturally occurring in ..." Does MSG really naturally occur in things such as soy sauce, oysters, or clam chowder? The last one, clam chowder, came from a can of Campbell's Healthy Harvest Clam Chowder, which said no MSG except for the small amount naturally occurring in yeast extract. Does MSG really *naturally* occur in anything? And if so, what are the natural things I need to be wary of?
20090205124753AAOY4Re	Food & Drink;Cooking & Recipes	Kale:  Putting it into soup, I wash it, cut it, throw it in...  What else?	Do I need to cook it in the soup for an hour?  Or does it go in pre-cooked? What kind of taste does it have? (like spinach?)   Thanks - I'm new to Kale, can you tell?
20090205124849AAGkg8l	Food & Drink;Other - Food & Drink	YOU CAN EAT SEAWEED!!!?	If so, how?    by "how?" i mean how do you prepare it. Dont gimme that "put it in your mouth and chew it" crap...(no homo)
20090205125437AAnGHtb	Food & Drink;Other - Food & Drink	What exactly is the difference between Rib Eye, Porterhouse, Tenderloin, Sirloin, etc. steaks?	N/A
20090205130106AA8sZCx	Food & Drink;Cooking & Recipes	What are some typical pantry staples that most kitchens should have?	N/A
20090205131137AAsofeK	Food & Drink;Cooking & Recipes	Can you cook an artichoke in pyrex?	Can I put it in the oven in a pyrex dish?
20090205130455AA8vNVx	Food & Drink;Other - Food & Drink	Is there things to consider when changing diet from meat to only veg?	When I was growing up I was given meat and have continued to eat it but now I'm 19 and I have decided its not from me I don't like it and I am happy to have a vegetarian diet. I haven't eaten meat/eggs ect... for a few weeks now but I was just wondering if there is anything I need to consider.... Such as making sure I eat certain things to get any vitamins ect... that I would have been getting from meat??
20090205130522AAw74iT	Food & Drink;Vegetarian & Vegan	Are skittle vegetarian? If not,  why?	N/A
20090205130522AAgKXEd	Food & Drink;Vegetarian & Vegan	Are skittle vegetarian? If not,  why?	N/A
20090205130821AAxqb0S	Food & Drink;Vegetarian & Vegan	Soy milk yogurt supposed to be sour?	while in the fridge my homemade soy milk turned into yogurt. I know it is safe to eat but is it supposed to be sour?
20090205132421AAoHuMI	Food & Drink;Other - Food & Drink	Your favorite flavor LUNA bar?	i just started getting them and now they are my HG to go breakfast...i have only tried cookies and cream but i love it
20090205132843AA4YUOo	Food & Drink;Cooking & Recipes	What are some five star meals that I can make at home?	Something unique.. surprise my family. I'm looking for a once a week "spoiled" night. No recipes though, please! It makes it hard for me to read and I always end up skipping them.. :)       Thanks!
20090205131354AAGXdrY	Food & Drink;Other - Food & Drink	Do they sell chili dog burritos  anywhere?	N/A
20090205133955AAKuArG	Food & Drink;Other - Food & Drink	How many cups of tea is too many?	On average I drink around 12 cups of tea per day. I don't have a problem with this but my friend thinks this is far too many.   Anyone got any ideas if 12 is too many? How many should be the maximum?
20090205132705AAnWrZK	Food & Drink;Other - Food & Drink	How long can refrigerated eggs stay good for?	N/A
20090205131344AAs1SP2	Food & Drink;Other - Food & Drink	What type of food to have....?	what type of food should i have at a family graduation party. im trying to keep it cheap it is in may and it will be out doors.
20090205131614AA4TPIo	Food & Drink;Cooking & Recipes	How do you cook lobster?	N/A
20090205131737AA82jPK	Food & Drink;Other - Food & Drink	What is the nastiest fast food every?	N/A
20090205132405AAQOYHb	Food & Drink;Cooking & Recipes	Recipe for fat free or low fat carrot cake sweetened with agave nectar?	I'm juicing a lot of carrots and want to make something with the pulp.  I'd love to make a fat free or low fat carrot cake with agave nectar if I can get a good recipe.
