20090304122717AAo4EdL	Health;Diet & Fitness	How many calories in a baked head of cauliflower?	A medium head of cauliflower
20090304122724AAwOlWe	Health;Men's Health	How do I get Broader/Wider Shoulders - Age 14 Year Old Male?	Basically im a 14 year old guy - I have the beginning of a six pack but my shoulders are ****. I have thought for the past year that i have a big head but when asking a few people today they said that it is more that my shoulders aren't very broad so my head seems out of proportion a bit. I am 5" 9 and i understand what they say. Im not "Lancy" but compared to some other guys my shoulders aren't broad! Like i say i do boxing and have the beginning of a six pack - so it would be good to have my shoulers matching and a head that is in proportion with the rest of my body!      Please tell me what exercises i can do to broaden my shoulders or any other ideas/thoughts/advice!      Thanks - any help appreciated!
20090304122730AAJ0roZ	Health;Diseases & Conditions;Other - Diseases	What are signs of ms?	about a 6 ago my left big toe was going to sleep, it felt like pins and needles, that went a way, about a month ago my whole left arm was going to sleep and waking me up at night, I could not get a good night sleep that entire 2wks, then it just stop. Feb 13 my husband took me out for Valentines day and my left thumb was numb and had that pins and needle feeling, i went to the doctors that tuesday because it was my whole arm now, it felt heavy and I kept checking to see if there was anything that was cutting my circulation, because it felt like I had rubber-bands on my wrist, my elbow and my shoulder, my doc put me on steroids, muscle relaxers and pain meds, he also scheduled me for a EMG which I have tomorrow! he said he wanted to do an MRI to check for MS about 5 days ago my arm stop hurting, my fingers still fall asleep and last night my right arm was doing what my left arm did, I'm so confused, I read about MS on webMD, so I know all about it, I would just like to know about the people that had symptoms before they were diagnosed. that would help me out a lot...thanks
20090304122846AABh8nj	Health;Diet & Fitness	What type of green tea has the highest amount of EGCG?	There are many different types of green tea.
20090304122745AAtB67T	Health;Diseases & Conditions;Other - Diseases	Am I heading down a dangerous road here?	My grandma says that I look anorexic, and she's concerned about my eating habits. My aunts friend who takes the cash in the cafeteria called my aunt and said SHE'S concerned about my eating habits too (because i just got an ice tea today cause i forgot my money). I mean i guess my arms are pretty skinnier than normal but my legs are muscular from soccer. I've noticed that I feel STARVING and then when I eat I'll take a few bites and I'll be full and stop eating. I don't know if this is leading to anorexia or what but now I'm concerned myself. I don't purposely starve myself. Any thoughts??
20090304122917AA5ngsZ	Health;Men's Health	Are there any negative side affects or warnings that I should know about before taking PROMAGNUM pills?	PROMAGNUM-XL PENIS ENLARGEMENT SEX PILLS.  I am 19 years old.
20090304122933AA7ZDAt	Health;Men's Health	I am a married 27 year old male and am having trouble getting and maintaining a normal erection...why?	I'm a very sexually active person, with myself and/or my wife only.  I've noticed that for the past 3 or 4 years my erection has softened and my amount of ejaculation has decreased.      About 5 years ago I had surgery to remove vericose veins in my left testicle.  It got infected and killed the testicle.  However, I know my sperm count is okay, as I've had 3 kids since then.  When the testicle first died, the erections were fine and ejaculation was as powerful and large as ever.  It was that way for about a year or more.      What could be causing this?  I'm still horny and aroused...but just can't do anything about it....please help.  Thanks!
20090304123442AAlU65T	Health;General Health Care;Pain & Pain Management	Told to leave my GP practice because of one horrid dr ??!! Help ..?	I have been with my GP practice for 2 years now. There is one Dr who is rude and arrogant and I don't see anymore. He told me at one appt there was nothing he could do for me, another GP at the practice then refered me to a consultant and sorted me out ! Anyway yesterday I rang for an appt and he was the only one available. I said I wouldn't see him because he was rude etc and they offered me a phone appt with another GP which I gladly took. 5 minutes later they phoned me back with a cancellation with another GP, I was well chuffed. I went to the appt and was sorted with medication etc and that was that...   This morning I got a letter saying they would treat me for the next 8 days but I had to leave the practice. They said due to the nature of the practice there may be times when I would have to see this GP therefore they couldn't treat me anymore !!!! I couldn't believe it. I have never ever been any trouble in the 2 years I've been registered with them. I have extensive medical problems and close relationships with the Dr's i see there and I am so upset that this is happening. My whole family are registered there which will make things awkward. Can they do this to me ?? I have spoken to the PCT who are looking into it for me but I have been left devastated. The GP in question really is rude and arrogant. The thing is all of this has come from the receptionist telling tales ... It's purely her word against mine. There was no investigation, nothing just a letter saying I have to leave.   What can I do ????      Thanks x
20090304123431AAZXstK	Health;Other - Health	Curiosity has overcome me (:?	i havent broke my leg but i was reading about someone who has and i was just thinking...      When you have to go to physiotherapy do you have to talk your trousers of in front of the dude?      'cos i for one would not like to do that (:      and would you also have to if you had an x-ray?         i have no idea why im asking this, i was just curious.      and easy 10 points (:      x
20090304123339AANbRCc	Health;General Health Care;Injuries	I just squashed my finger..?	And I hit my nail, but instead of the nail getting damaged, the skin on my finger on my palm got two bumps of blood. It feels so numb too. Should I be worried?
