20090304154508AA80Ctb	Society & Culture;Cultures & Groups;Other - Cultures & Groups	What social networking sites do you prefer? Why? What d'ya like? Which are best for students & creative folk?	N/A
20090304154555AAee62g	Society & Culture;Cultures & Groups;Lesbian, Gay, Bisexual, and Transgendered	Here is a question that has been puzzleing me for the last few days?	ok this is the lgbt section right not surprises there then. well gay bi and trans gender people come here to talk about things that might be bothering them or some thing like that. but here is where i am confused why do homophobes come into the lgbt section if they are straight why would they need to come into it and plus it annoys the hell out of me when they make out that they are better than us. not cool. star my question if you agree with me.
20090304154542AAhsWkQ	Society & Culture;Religion & Spirituality	Christians - How do secular organizations plan to help children who are witches?	"Many of those branded "child-witches" are murdered - hacked to death with machetes, poisoned, drowned, or buried alive in an attempt to drive Satan out of their soul."      Shouldn't we let the Churches carry on sort this one out? They know what their doing.      How can secular NGOs and human rights activists hope to know how to tackle the Devil?       http://www.telegraph.co.uk/news/worldnew...       Why do you think secular ppl want to interfere in Churches???
20090304154602AAojAvY	Society & Culture;Other - Society & Culture	Isn't this the most insecure, annoying guy on Y!A?	 http://answers.yahoo.com/my/profile;_ylt...       Notice how he likes to constantly bring up the fact that he's biracial, as if that makes him more attractive. And people who say i'm this, I'm that, I'm sexy, look at me...are the most insecure people, and always need validation to feel good about themselves. Honestly, this is why I'm never dating interracial guys because a lot of them put on this front like the fact that their skin and eyes are lighter that they are somehow sexier than darker shaded men. Ugh, I can't stand guys like this. Do you agree?
20090304154546AA7HiYJ	Society & Culture;Cultures & Groups;Lesbian, Gay, Bisexual, and Transgendered	Does smoking pot turn you gay temporarily?	N/A
20090304154621AAcOHzg	Society & Culture;Religion & Spirituality	Does "spare the rod, spoil the child' apply to God's relationship to Jesus?	He probably told him "Don't make me come down there"
20090304154624AAv2ziv	Society & Culture;Religion & Spirituality	Christians-What do you get out of telling non-believers they are going to hell,and they need to believe?	In jesus? Do you get a warm and fuzzy feeling? I know not all are rude like this,but they are out there..And its its not a comment its a statement..And why do you say it even in question something like "what makes you happy?"..I know some atheist go around saying there is not god,but why do you do it to those that don't say it?            Friendly R&S atheist.. :)
20090304154631AA2gsJX	Society & Culture;Cultures & Groups;Lesbian, Gay, Bisexual, and Transgendered	Can you legally be gay if you are....?	Lets say you are a hermaphrodite.   Can you be gay?   Youve got the the whole set up, dish and cable.   Can you be gay if your split 50/50?
20090304154616AA5YDye	Society & Culture;Religion & Spirituality	What do you think of Joseph Prince and the message of Grace?	N/A
20090304154737AA3Q7nT	Society & Culture;Religion & Spirituality	If Muslim Jihad is just a "spiritual" struggle, how could believers die from it and kill people during it?	Quran-9:111: Allah hath purchased of the believers their persons and their goods; for theirs (in return) is the garden (of Paradise): they fight in His cause, >>>and slay and are slain<<<: a promise binding on Him in truth, through the Law, the Gospel, and the Qur’an
20090304154740AAJ2DtL	Society & Culture;Cultures & Groups;Senior Citizens	What do you think about Sir Fred Goodwin, ex boss of The Royal Bank Of Scotland?	Should he take a wheelbarrow, to go the roughest council estate's Post Office in Glasgow, to where he is to collect his  ￡730,000. pension, do you think it would help him carry it.?      Or you be a wee bit worried like me in case someone mugged him, and stole the wheelbarrow. I mean some of these Council Estates are not very safe, what do you think,   what would you advise.?
20090304154747AAM21vb	Society & Culture;Mythology & Folklore	What is the evidence of the Trojan horse?	N/A
20090304154848AA5JsdI	Society & Culture;Languages	Can someone translate this from Italian to English?	Watch this video:  http://www.youtube.com/watch?v=9JhuOicPF...       The guy on the right with the black hair and green apron speaks Italian, what is he saying?
20090304154710AAzDaIz	Society & Culture;Religion & Spirituality	Atheists and Christians, do you both agree that Scientology is a dangerous cult?	N/A
20090304154846AAnCO4a	Society & Culture;Religion & Spirituality	Why did Jesus Sacrifice Himself?	I've read that he allowed the Romans crucify him so that Christians could be closer to god. Now, I don't understand, did he rid future generations of original sin, or what? How did he help the relationship with god? If he did relieve Christians of original sin, then why do they still need to become baptized?       Thank you
20090304154816AAe9iTP	Society & Culture;Religion & Spirituality	What is the first five books of the hebrew bible?	N/A
