20090219124059AA6Inv4	Business & Finance;Taxes;United States	Is there anyplace online where I can file both my federal and state income taxes for free?	N/A
20090219125545AA7tbUQ	Business & Finance;Taxes;United States	Irs changed my refund amount. I didn't qualify for the recovery rebate and I didn't have any dependents, but?	the irs gave me less than I was suppose to get. I don't have any debts, what so ever. Did this happen to anyone else besides me?
20090219125436AAK1Q6K	Business & Finance;Taxes;United States	Does individual health insurance qualify for tax deduction?	I am employed, however i am paying my own personal health insurance instead of opting for the group insurance which my employer has since it worked out to be cheaper than group insurance. Now when i am filing my taxes can i claim medical insurance premium as tax deductible.
20090219153604AAsrIn9	Business & Finance;Taxes;United States	Is it okay to file tax online by myself?	guys, I am a working woman , new to US, want to file my tax by myself, worked in two different companies, but same state, no house,no car.and what will be the best source to file tax?    people say its not okay to file online....???
20090203052245AACpVyd	Business & Finance;Careers & Employment;Other - Careers & Employment	Any Vets hear about this job offer as I am getting ready to get out and why the heck not?	RecruitMilitary is a recruiting company which assists military veterans in their search for civilian jobs. THERE IS NO COST TO THE VETERAN!      We have a client who is looking to hire Security Personnel for merchant ship security. Extensive travel is involved between Egypt and Yemen. 3 month deployment with 1 month off (1 year contract). K9 handlers needed as well as regular security.       Requirements: Must have prior experience as a Military Police or Security Force      Salary: $120,000 + 2 week paid training in Boston.      Is it legit I know they have contractors making this much doing various task over in Iraq and with the pirate problems it would seem logical to higher security on board.  Just curious if any other Vets have heard about this as it would defiantly hold me over for a year easily and give time for the economy to swing back around.      Thank to all who answer
20090203054821AAbGTrM	Business & Finance;Careers & Employment;Other - Careers & Employment	Help with Career Planning?PLEASE HELP?	I dont know what kind of career i want to get into. I am taking a graphics class at school, but i'm not quite sure if its for me. I kind of like art, although im not that good of a drawer, i just make something good every once in awhile. I love to work with computers, and i am very organized. I'm not sure if i want to get into a career that is artsy, or buisnessy. Also, If i did become a graphic designer, I dont know if there will be many companies hiring graphic designers. My mom said i should get into flash, but i cant really see myself doing that. PLEASE HELP!!
20090220081225AAHRMnF	Business & Finance;Taxes;United States	I got my taxs done on feb 5 and the irs website told me I would....?	get my taxs back on the 20th.  But it is not in my account. It is 11am and I was wondering is there a certain time it would be deposited?
20090203051039AANqIC1	Business & Finance;Careers & Employment;Administrative and Office Support	What transferrable skills does working in retail give you?	I'm wanting to apply for a trainee admin post.  I really want the job but my paid job at the moment is working behind the counter.  I seriosly don't know what i can write that will make them want to hire me.
20090219165903AA6pmVw	Business & Finance;Advertising & Marketing;Search Engine Optimization	Do you think this is a trustworthy Website?	 http://www.electronics-store-china.com       I need to know, Im am thinking about purchasing a big screen tv, please help!
20090203052824AAGRtnn	Business & Finance;Other - Business & Finance	Year chart for crude oil price,where?	I want to see the trend for crude oil price for one year. Where can i find it? Thanks
