20090220072852AAtHIyN	Beauty & Style;Skin & Body;Other - Skin & Body	Getting a ear piercing?	i just got my head buzzed really fine, it complements my oval face. Im also growing a gotee. Im seriously thinking about getting a ear peirce on my left ear. Any suggestions, as well a good earing style. I was thinking a medium sized black stud, what do you think. Are there any fads for earings or is it just ware what you think looks good?
20090220072858AABZxRd	Beauty & Style;Skin & Body;Other - Skin & Body	Anyone tried BODY BRONZING tan?	thinking of buying it as it has good reviews! anyone tried it and if so do you prefer the mousse, cream or spray?
20090220072911AAiN40P	Beauty & Style;Makeup	What is the most natural Covergirl outlast lipstain shade?	Okay so I have fair skin and blonde hair so I was wondering what is the lightest and most natural looking lipstain shade in the covergirl outlast lipstain. You dont have to have used it. the shades are on the website below. Thanks!    http://www.covergirl.com/products/produc... 
20090220073013AAIDynZ	Beauty & Style;Skin & Body;Other - Skin & Body	Best at home tooth whitening?	I was thinking of the crest strips or something....any suggestions?
20090220072916AAkohta	Beauty & Style;Fashion & Accessories	Where i can find clothes models 80's?	i wanna sew clothes myself 80's style ,but i don't have good ideas.   help.
20090220073132AAK1nyO	Beauty & Style;Other - Beauty & Style	What do i need to de to become emo/scene ?	im not trying to be a poser i have always loved the emo/scene style and indiviuality but i have always had to wear and do what i have been told by my dad so i have not had a chance and now i am free of him i can, i will do anything : die, cut my hair ect...               any tips would be appreciated (pics would help)   i am sorry if this i effencive to anyone.      if you want to see a pic just say.      thanks x
20090220073047AAuvJ0m	Beauty & Style;Fashion & Accessories	What size am i? i can't figure out..help needed?	OK..so here goes another question...i am 5 feet in height and my waisteline is 26 inches....what sized clothes do i wear ? i mean i know a size "s" tshirts or shirts fit me and any jeans of 26 waistline also fits...but in terms of how people says something is size 8 or sth ...i want to know what i would be
20090220073215AALTBhK	Beauty & Style;Hair	What color should I dye my hair, and how should I cut it? (I want emo/scene hair.)?	I'm going to dye and cut my hair, and I don't want my hair to be a natural color, I mean a color like pink, or purple. And I want a really rad emo/scene haircut, but I don't know how I should cut it! Please help! And also i have hair that's a little bit past my shoulders, and i don't want to short of hair. <3 RAWR
20090220073259AAcrF1q	Beauty & Style;Makeup	Hi i just wanted to know that which lipstick color wil suit me the best i will give u my details?	hi i just wanted to know that which lipstick color wil suit me the best i will  give u my details   iam fair in complection , my eyes are black , i have long black hairs , now plz help me out in choosing the best lip color....
20090220073333AA12SPL	Beauty & Style;Hair	Should I dye my hair? To make me look more mature?	This is an older picture of me. I now have shorter hair, about sholder length with a side fringe. I was thinking of changing the colour of my hair as I am coming up to 18 and I don't feel like I look 18. Can someone please suggest colours which would suit me and what else I can do to look my age.    Thanks    http://www.facebook.com/photo.php?pid=19... 
20090220073616AAXChOI	Beauty & Style;Other - Beauty & Style	When did the fad of underarm shaving start?	What is the justification?  Armpit smell is not considered bad universally.  The idea that it started to fight lice is unsatisfying as well because lice were a universal until very recently and wouldn't explain why men don't shave their pits.
20090220073356AAUiJ1P	Beauty & Style;Fashion & Accessories	Where can i find casual dresses that i can wear to school?	These are for my daughter. and she is 14 although not very busty/or hippy so would need something accommodating of that.    Also around or under 70 dollars.    Thank You
20090220073713AABbGzc	Beauty & Style;Hair	How to increase hair density?	my sister is having very less dense hairs.
20090220073833AAu6Yzd	Beauty & Style;Hair	What can i do to make my hair less dry?	my hair is really dry and frizzy ... and it gets staticy a lot right after i wash and dry it , is there any home remedies i can use?
20090220074412AAzUMnT	Beauty & Style;Fashion & Accessories	What do you think about primark?	and how do they get the clothes so cheap?
20090220074243AAVh8qy	Beauty & Style;Other - Beauty & Style	What boot size am i?!?	im size 6 in shoes.   but in boots how do i tell what size i am? is it different
20090220074426AAsMlF9	Beauty & Style;Makeup	How do you match makeup with your skin tone?	like do you go with makeup that's a little bit lighter or darker than your skin tone?Also,does anyone have any good video's on youtube,that teaches you how to apply the makeup?      Thanks<3!
20090220074602AAweY0R	Beauty & Style;Hair	How can i help my wife with hair loss!?	I know women take hair loss harder than men since men expect it more often than women. And i have tried to help my wife admit to hair loss but when i do she flips out on me like i am trying to point  out her flaws or something. And i hate to see her stress when shes getting her hair ready. And i know that she stresses managing a restaurant. I love my wife very much. And all i want to do is help her build her self confidence. So how can i help her to admitting it first of all. And what can i suggest to help prevent it in the first place!
20090220074600AAu7sVw	Beauty & Style;Skin & Body;Other - Skin & Body	Another ear piercing...help?	I'm thinking about getting a piercing above my first piercing on both ears and since I got my first piercing...thirteen and a half years ago, (I was six months, thank god.) I really don't remember the pain at all, so I was wondering how it does feel...should I get them both pierced at the same time? How long will it hurt? Should I take Tylenol after? Help!
20090220074838AAH9aHE	Beauty & Style;Skin & Body;Other - Skin & Body	Why do people have dimples?	I just wanted to know, it's a bit odd.. haha since some people have it and others don't
20090220074232AA4Tzfa	Beauty & Style;Other - Beauty & Style	What haircut looks good on a wide face?	OK....I have a wide face and high cheekbones. When I cut my hair at the shoulders, it gives the illusion that my face looks fat even though it really isn't. (I have an oval face). I don't want a bob, because it will be too short in the back and probably make me look even fatter with the style. Which really disgusts me. I'm considering getting it layered to compliment my high cheekbones, but I want some oppinions from someone that would know which styles would look best on my face type. Thanks for your suggestions.
20090220074544AAq1eNd	Beauty & Style;Fashion & Accessories	What can I do on this Friday ?!?!?!?!!?!?	What can I do today ?   Im a teen, but im with my grandma.   [ she spoils me, so she would take me somewhere ]
20090220073945AAfbc1D	Beauty & Style;Fashion & Accessories	Britney Spears' shoes.?	Does anyone know where I can get the Manolo Blahnik "Breda" shoes that Britney Spears wears in her Womanizer video? I NEED them.
20090220074021AAtlhT8	Beauty & Style;Makeup	Need to hide my puffy eyes?	I have been crying all night and barely got any sleep and I have to work but I dont want people to know that something's wrong or make it obvious that I was crying. I dont have concealer or anything like that. And I need to be ready in an hour and a half.. HELP!
20090220074751AAAa5Sy	Beauty & Style;Makeup	Looking for product similar to Estee Lauder Idealist?	I love Estee Lauder Idealist but the cost is too expensive.  Has anyone tried anything comparable, such as Olay, or Loreal?
20090220074835AA3dcXu	Beauty & Style;Skin & Body;Tattoos	*Questions about Tattoos*?	Alrighty I'm getting my first two tats here in the next few weeks and I'm wondering which places hurt the most, besides the obvious ribs. I was thinking about getting one on my wrist and one between my hip bones or maybe down my spine.       Has anyone gotten these done and if so how much did it hurt?      -I'm getting small words, no pictures or anything like that. Any help would be great!
20090203124859AApYyD6	Beauty & Style;Other - Beauty & Style	How can I look like Miley Cyrus?	N/A
20090220080138AA1RCfH	Beauty & Style;Hair	Do you think i should.....?	Should i get my hair japanesed straightened? I straighten my hair everyday and it gets annoying sometimes. My hair is naturally curly and about 2-3 inches from my shoulders. Do you think my hair would fall out or anything? And my hair straightener makes my hair grow very slow and im trying to grow it out. Any suggestions?
20090220080456AAEPLFh	Beauty & Style;Skin & Body;Other - Skin & Body	How do i get rid of blackheads?	i've tried all the products, waste of time and money basically even those pore strip things didn't work, how do get i rid of them naturally?
20090220074928AAH1g3n	Beauty & Style;Fashion & Accessories	Cheap online fashion stores?	Does anyone know some cheap online fashion stores but are still good quality?
20090220080010AAOHyE7	Beauty & Style;Other - Beauty & Style	Can you recommend a good moisturizer?	My skin just looks dull and blah. I'm not sure if it's from sun damage or me not using the right products.
20090220080522AASR8Li	Beauty & Style;Other - Beauty & Style	Do you reckon she could wear them?	My sister is 5'11 but she loves high heeled shoes.   I don't mean low heel either,i mean about 4 inches high.   I keep telling her to just buy them,but she worries she'll look stupid because of her height.      Do you reckon she should just buy them and wear them?   Or would she look ridiculous?
