20090130202957AAsFwdl	Arts & Humanities;History	Whats nationalists, internal dissenters, imperialism, and nationalism?	whats nationalists, internal dissenters, imperialism, and nationalism?
20090130203031AAMjkP8	Arts & Humanities;Genealogy	What is this family member called?	My dads sons mothers children?     Like for example:  Say that Nick and Jessica got married. They had a son named Brad and got divorced. Nick got married to Lindsey and they had a child named Hannah. Jessica got married to Jack and had a son named Jason. How would Jason and Hannah be related?     Would they be related at all? Because they both have a half brother.    P.S. Im sorry if this doesnt make any sense.
20090130203047AAQv0lu	Arts & Humanities;Philosophy	What if.........................?	what if you were stranded on a desert island and you could only bring one person and one pet. (along with a lifetime supply of tp)
20090130203533AAX0Qvo	Arts & Humanities;Poetry	I need more sleep.............?	I breath therefore I know that I exist.  Though the breaths I've been taking lately burn deep down within.  As I tear apart the dream of what may have once been, so far off now even squinting I can barely make it out.  I watch as each strand of the fabric of my soul burns slowly away.  Stripping away my tenderness, shattering my hopefulness. I stare in a trance as all around me, my whole existence crumbles so quickly away.  It's almost as if I were some sort of comedic routine elaborated to fulfill the emptiness of those whom seek reward in others sorrow.  Then again isn't that the definition of all mankind?  Triumph and terrify.  Those are the two virtues that hold ones ilk in these here parts.  Justify your worth and watch as those around you genuflect at your presence.  Grab hold of what you can, simply because it's there.  Now then, what if someone purposely pretending they had forsaken all their vises, left aside a deep secret. Let's say this secret knowledge continued to grow, continued to rise against the oppression it so strongly claws to get away from. At the same time it continues to torment its own mind despite the cry of its own justification.       I am so tired. I am so afraid. I am so alone...
20090130203847AAt4xD8	Arts & Humanities;History	Are there any documents or interviews with the cast of Our American Cousin from 1864?	Are there any published reports from, or interviews with (from any source: personal journals and accounts, newspapers, police investigations, etc), the cast and crew of Our American Cousin that were performing the night when Lincoln was assassinated about what it was like and how it went down from their points-of-view?    Where can I find and read these reports?    Thanks in advance for your help!
20090130203658AAu21wO	Arts & Humanities;Visual Arts;Photography	Are you a rebel with or with out a cause ?	N/A
20090130203708AAmYRdJ	Arts & Humanities;Visual Arts;Photography	How would you describe this photographer's work?	 http://photoeye.com/gallery/forms2/index...       I'm trying to think of how I can describe this body of work with using like, the elements of design, photography, art, etc. and also, what's the deeper meaning, if any, of these pictures?
20090130203611AA7eljf	Arts & Humanities;Theater & Acting	I have a school audition tomorrow please help...?	tomorrow i have an interview to get into a school... this is what they told me: STUDENTS SHOULD PREPARE ONE PAGE-APPROPRIATE DRAMATIC OR COMEDY MONOLOGUE FROM A PUBLISHED PLAY OR MONOLOGUE ANTHOLOGY. NO ORIGINAL WORKS WILL BE ACCEPTED. IT SHOULD NOT BE MORE THAN 1 1/2 MINUTES LONG...      so can u please me find a good monologue for tomorrow... no bad words in it... thanks...
20090130203724AAwBlGx	Arts & Humanities;Poetry	I wrote a poem tell me what you think...................?	It was a moment like no other   Your smile shinned oh so bright   We hugged and hugged oh so tight    Laughing and laughing until we said goodnight      It was a moment like no other   Hearing the sound of your sweet voice   For the words you said made me rejoice      It was a moment is like no other   There was this beautiful girl right in front of me   It's really not that hard to see.   For I confess with something to say   I wish these moments were here to stay.
20090130203644AAWRuZV	Arts & Humanities;Visual Arts;Photography	Which Picture Do You Like The Most?or overall?	i took this pictures, and i would like some feedback from other people what do you think?       1)  http://i106.photobucket.com/albums/m253/...  (this picture has been edited, i think it looks better)      2)  http://i106.photobucket.com/albums/m253/...        3)  http://i106.photobucket.com/albums/m253/...       4)  http://i106.photobucket.com/albums/m253/...       5)  http://i106.photobucket.com/albums/m253/...       6)  http://i106.photobucket.com/albums/m253/...       7)  http://i106.photobucket.com/albums/m253/...       8) http://i106.photobucket.com/albums/m253/...       9)  http://i106.photobucket.com/albums/m253/...  (taken with film camera, and adjust expousere and contrast in  a darkroom)      10)  http://i106.photobucket.com/albums/m253/...          Thank You [:
20090130203537AAtQ51T	Arts & Humanities;Books & Authors	New reading material ideas :)?	hi   i need new books to read and i need ideas   i'm reading the gossip girl series and the it girl series im also starting twilight   i've also read the clique well some of them and the princess diaries i really like those kinds of books and i was wondering if you guys know any other books that are somewhat like the kinds i read   thank you <3
20090130203651AAq0gML	Arts & Humanities;Books & Authors	Where can I find paulo coehlo's "The Alchemist" translated in chinese?	I really like the book and I want my parents to read it. so if anyone know where i can find the book in chinese please send me the link to the website.       the alchemist by paulo coelho      Thanks!
20090130203830AAOqyAb	Arts & Humanities;Dancing	I need a solo or duet lyrical dance song.?	Its my last recital with my current teacher cause i am moving this summer. She said i can either do a solo or duet for this recital. I am leaning more towards the side of a solo. I need a song the says goodbye but starting over new. Any ideas at all are help-full!
20090130204738AAO5YFO	Arts & Humanities;Theater & Acting	How do I get into modeling if I'm petite?	I'm 19 years old, and I'm about 5'2" and 100 lbs. I know these measurements aren't ideal for modeling, and 5'9" is generally required for runway. However, I'm interested in whatever modeling I can get, and I've heard that print modeling takes people of all heights. I live in the tri-state area and can easily make my way to Manhattan.
20090130135622AAXCyu2	Arts & Humanities;History	Holocaust ????????????	WHY DID'NT ANYONE STOP THE HOLOCAUST?? OR TRY   WERE ALL THE NAZI'S WHO WERE INVOLVED IN THE MURDER OF JEWS ARRESTED OR SUMMERT?
20090407205908AAIDuvU	Arts & Humanities;History	What's those mean in history study?	What's those mean in history study?   what is anthropological and ethnographical straphical strategies in history study?
