20090223155343AAEw3ol	Sports;Running	What white 100m runners have clocked under 10 secs?	10 points for correct answer
20090223155307AApmSO4	Sports;Outdoor Recreation;Other - Outdoor Recreation	Will a paintball caddy cause dimples in your pant?	like a caddy to fill a pod
20090223155558AAW0NOH	Sports;Outdoor Recreation;Other - Outdoor Recreation	Light weight backpacking pants?	I'd like to know where I could find some light weight, backpacking pants?   preferably wool or quick dry material, uninsulated, because I'm hiking in warm areas most of the time.
20090223155551AAfgMYF	Sports;Football (Soccer);Men's Premiere Leagues (UK)	Is mourino a better manager than Arsene Wenger?	N/A
20090223155531AAUefJW	Sports;Baseball	Is there a chance the Pittsburgh Pirates are anywhere near .500 this season?	I am a hopeless Pirates fan who always gets excited at the beginning of the year and I'm not sure why.
20090223155458AApJCy8	Sports;Basketball	Who is going to win the nba championship dis year?	N/A
20090223155502AAwNpGF	Sports;Hockey	Need to know how many rows in upper bowl at joe louis arena in detroit?	i can only find a seating chart telling me where the sections are! does anyone already know , or know where i can find a more detailed chart of how many rows are in the upper bowl at the joe louis arena in detroit michigan?  ( trying to find the seats we already have tickets for)
20090223155724AAHRwJm	Sports;Football (Soccer);2006 FIFA World Cup(TM)	What are the possibilities that a Spanish player will score in RM vs Liverpool match?	N/A
20090223155827AATtoIi	Sports;Other - Sports	How do you juggle the ball?	omg i have tried soo many times, the max i can do is 5....yeah i no i suck...dont have to rub it in   i can do a whole lot of other tricks (mardona, elastica, around the world etc) but i cant juggle   any tips or suggestions?
20090223155759AARNm1S	Sports;Golf	Will Tiger Woods and the WGC Accenture match play be on tv on wednesday?	N/A
20090223160415AAnhuNX	Sports;Motorcycle Racing	Where is a good central place to live in AZ for motocross?	im movin from riverside the motocross mecca of the world to work with my uncle im trying to be a top pro rider and im afraid i will never be able to ride once i move to AZ where is a good city or town i should go?
20090223160040AAiu3kv	Sports;Winter Sports;Curling	Do you think dance is a sport?	My friend says it is but I really don't think dance is a sport!
20090223160205AAXCrcH	Sports;Cricket	Who was the first Australian cricketer to bat bowl and keep wicket in the same Innings?	I have a feeling that Don Bradman may be the answer but I could be wrong.
20090223160106AA1Q63U	Sports;Tennis	Tennis Question! 2 points!?	1. What are the rules for modern tennis?      2. What are the basic fundamentals of tennis?    a. How do you hold the racquet?    b. How do you serve?    c. What does volley mean?      3. What are the lines of the court called?      BE SURE TO INCLUDE...      Citations (if any)      A clear and detailed description without looking like a freaking essay (give some detail not too much detail)      Thank you!
20090223160111AALsFE9	Sports;Football (Soccer);Men's Premiere Leagues (UK)	HELP!!!!!!!!!!!!!!!!!!!!!!!!!!…	I need to buy this baseball cap online:  http://www.soccerpro.com/Nike-Cristiano-... 
20090223160437AAj0bcH	Sports;Cricket	Give me a sentens with fiery?	N/A
20090223160523AAKIwsX	Sports;Tennis	Playing Tennis for the first time...advice?	I'm senior this year, and tennis tryouts are coming up at school. My friend is telling me I should try out, and I really want to, but the only thing is, I've never played before. So, I'm not sure where I would even start or anything. Is it a wise decision to even try out?
20090223160635AAHzvcY	Sports;Football (Soccer);Men's Premiere Leagues (UK)	Facts about Henry Morton Stanley?	I am trying to find out more about him and I need to do a report on him.
20090223161216AAzuqXx	Sports;Motorcycle Racing	Moto 2: Is this the new YZR M2.........?	.......... Well accrding to Motogpmatters.com it very very might be !       http://s307.photobucket.com/albums/nn309...       This thing looks amazing, but saying that, all the Moto 2 bikes look good.  http://s307.photobucket.com/albums/nn309...  so far.      Does anyone else agree that the at the rate the 800's are going, the new Moto 2 class might just be the championship that saves Dorna ?      I really am looking forward to them now.       What are your thoughts on this new Yamaha, and the Moto 2 class in general race fans ?
20090223162001AA2BsOH	Sports;Football (American)	The USC Trojans America's Team has folded.?	i cannot run the team by myself. the team is up for grabs who ever wants it.       good luck playboy trolls.
20090223162142AAtsWSC	Sports;Baseball	Marlins fans: What do you think of the 09 season?	what are the chances the fish make the playoffs?
20090223162004AAUfsIR	Sports;Football (American)	Ladanian Tomlinsen Authentic Jersey?	Is it worth the money???       Btw its powder blue
20090223161200AAfQZJk	Sports;Fantasy Sports	Rate my 09 mlb fantasy team please?	Pos Player   P Cubs   C B. McCann   1B C. Pena   2B A. Ramirez   3B E. Longoria   SS H. Ramirez   OF C. Young   OF A. Ethier   OF C. Hart   U J. Thome   Bn R. Hernandez (i just dropped him)   Bn M. Fontenot   Bn C. Blake   Bn J. Damon   Bn C. Crisp (should i replace c. young with crisp)   Bn R. Church   well what do you tink of my team any good and any advice
20090223162352AAycjU5	Sports;Running	Is this a good 55 yard dash time?	I am a senior in high school and play girl's lacrosse. is 7.8 seconds a good 55 yard dash time?
20090223161748AAsEzcN	Sports;Swimming & Diving	I NEED A GOOD WORKOUT ROUTINE?	I AM AVERAGE WEIGHT WITH A NATURAL BUILT BODY BUT I HAVE NO MUSCLE TONE. I HAVE BASICALLY NO MUSCLES AND WAS HOPING FOR A GOOD WORKOUT ROUTINE/MORNING ROUTINE. I HAVE BASEBALL PRACTICE IN AFTERNOONS. IVE WAKEN UP BEFORE AT 5:00 TO RUN BUT ONLY LASTED A WEEK. I NEED TO LIFT. ALSO A GOOD MORNING ROUTINE TO STAY ON TRACK.   THANKS
20090223162001AAuLMhS	Sports;Baseball	How can i add split finger movement to my change up?	as many pitchers do,they have split finger action on their change ups and tim linecum. and im wondering how they do it?
20090223161946AAF78py	Sports;Baseball	What's the highest scoring game in the MLB in the 2008 season?	WHat is it? And also whats the highest scoring game of the 2007, 2006, 2005, and 2004 season and so on? How often does one of the teams reach 20 runs in a game?
20090223162331AAc6njQ	Sports;Basketball	How do i know im gay?	The other i saw a dude jogging and i felt weird i liked how his body glisten in the sun and his sweat running down his chest.
20090223162037AAbryD9	Sports;Cycling	How do I make riding my bike more challenging?	I've been riding my bike for at least a year and at first it was hard, but its gotten easier(in fact too easy) and I don't even break a sweat taking a ride, even if I go pretty fast. I can't switch gears on my bike, and in my town the ground is flat everywhere, so how can I make a bike ride more challenging, or at least interesting? There are only 2 neighborhoods I ride my bike in because I'm 15 and I can't really go anywhere, lol.
20090223161325AA1qyQt	Sports;Auto Racing;NASCAR	Hmmm why is earnhardt jr overated.....?	i dont beleive he is but people say he wouldnt have gotten in without his dad but if that was so wrong we wouldnt have richard petty or dale earnhardt sr the 2 greatest NASCAR drivers...so why is he overated
20090223162207AAJZGAr	Sports;Cycling	I want to get a unicycle for my husband.  What is a decent brand?	N/A
