20090226135821AAv7oiO	Entertainment & Music;Polls & Surveys	What is your favorite activity in life?	it can be anything.
20090226135828AAmYPuZ	Entertainment & Music;Polls & Surveys	Poll: Do you have any moles?	I'm not talking about moles, like in the yard, i mean, MOLES, like body moles. LOL. :)
20090226135845AAomXTN	Entertainment & Music;Polls & Surveys	What's your favourite song by Death Cab For Cutie?	N/A
20090226140024AAgf9HP	Entertainment & Music;Polls & Surveys	What does Imao and Lmao stand for?	I see this a lot in answers but I haven't a clue what it means. Guess I'm behind with the times..
20090226135942AAlhPXJ	Entertainment & Music;Polls & Surveys	Do you like Mexican food, or is it nacho thing?	N/A
20090226135948AASeKJw	Entertainment & Music;Polls & Surveys	Would you go to an OB/GYN named Edward Scissorhands or Captain Hook?	N/A
20090226135855AA7xyYG	Entertainment & Music;Polls & Surveys	I had a blister on the top of my foot and i drained it and accidently ripped the top layer of skin off?	btw i put this question in  polls and surveys because i posted it in first aid but no one answered it
20090226135846AAPIkg8	Entertainment & Music;Polls & Surveys	Why do women always complain?	N/A
20090226140436AAZh88n	Entertainment & Music;Polls & Surveys	Do spiders have webbed feet?	N/A
20090226140617AAqlxuL	Entertainment & Music;Polls & Surveys	I would really like a chocolate covered ________________?	N/A
20090226140521AAYyR7p	Entertainment & Music;Polls & Surveys	What did you give up?	for Lent?
20090226140542AAZJvO5	Entertainment & Music;Polls & Surveys	If you could be a piece of art...?	Some questions for you:      If you could be a specific piece of art (whether painting or sculpture or what have you) what would you be? And/or who would you pick to be your artist?      If you could be a piece of literature (whether poem or novel or what have you) which would you be? And/or who would you pick to be your writer?      If you could be a song which would you be? And/or who would you pick to sing you?      If you could be an instrument which would you be?      If you could be a movie which would you be? And/or which actor would you pick to be with you?      Here are mine:   Art- Starry Night by Da Vinci.   Literature- Harry Potter by JK Rowling.   Song- Strawberry Swing by Coldplay/always Coldplay.   Instrument- Piano.   Movie- The Illusionist/always Johnny Depp (even though he isn't in The Illusionist)
20090226140446AAUQLH1	Entertainment & Music;Polls & Surveys	If you have a 'significant other', should you also have an 'insignificant other'?	Nature likes balance.
20090226140639AA2EgdM	Entertainment & Music;Polls & Surveys	How many of you are too stupid to realize a punny pundit when you see it?	N/A
20090226140758AAqrjUf	Entertainment & Music;Polls & Surveys	No questions for 10 minutes than Yahoo drops out 7-8 at once.....?	...is the same happening to you as well?......
20090226140443AAEUAql	Entertainment & Music;Polls & Surveys	Who would you rather date?	Hugh Laurie from House M.D. or Billy Ray Cyrus?
20090226140749AASEtbJ	Entertainment & Music;Polls & Surveys	Could you please tell me what this means?	What dose this mean??????????????   theres this guy in my class that always writes its all good baby bay bee on my stuff wat dose that mean???   im not dumb i no it means all good but i also no it has a second meaning i mit b blonde but that means nothin
20090226140839AA4mfaG	Entertainment & Music;Polls & Surveys	Would you rather hit every red light for the rest of your life or always be wrong...?	Pick One
20090226140558AAnxM2x	Entertainment & Music;Polls & Surveys	What are your veiws om legalizing marijaunna?	Im from Brazil, and i know you Amercans cant smoke la Refer.   What are are veiws on it?
20090226141037AAMoZgP	Entertainment & Music;Polls & Surveys	Choco Poll - Crunchie Vs Bounty?	N/A
20090226142142AARd8oj	Entertainment & Music;Polls & Surveys	What do you think about this?	Lets say there was you, a few other people and a celebrity or someone of politics in some place. You were denied whatever and instead it was handed over to the celebrity or politician. What case would you make along with the other people if any. Especially if it was at a place like a concert and you couldn't get your money back?
20090226142156AAKFwaX	Entertainment & Music;Polls & Surveys	Poll: What store would you most likely be found in when shopping?	Thanks for clicking![:   Just a random question here(: For me it would be...Hmm.. PacSun(:
20090226141610AAm0CqH	Entertainment & Music;Polls & Surveys	Poll about online date service?	I need to buy some Almonds, Dates and raisins for my oatmeal recipe.      I have found a great web-site for almonds and raisins but I can't find any for dates?
20090226142317AAu7Wy8	Entertainment & Music;Polls & Surveys	Do the Qs you expect to get lots of answers from, end up with few?	when i expect few answers, thats when it seems like i get alot. when i expect lots of answers, thats when i seem to get few.
20090226141231AAOaTvr	Entertainment & Music;Polls & Surveys	When was the last time...?	...you got something for nothing?!   :-)
20090226141256AAKgcLm	Entertainment & Music;Polls & Surveys	Survey:  Would you give anything for someone you loved?	Me - I would x   thank you
20090226141336AAn5SgM	Entertainment & Music;Polls & Surveys	What are you craving right now?	Mmmm I want some tacos from Chipotle. Hard shell with lettuce, sour cream, any meat from there, cheese, hot sauce, rice, beans *heaven*    And some ice cream with bananas for dessert.
20090226141829AAZIxcL	Entertainment & Music;Polls & Surveys	When was the last time I complete stranger emailed you?	song lyrics?         bobby brown song poll:   Don't Be Cruel or My Perogative
20090226141350AAThqjT	Entertainment & Music;Polls & Surveys	If you reached the top of Mount Everest, what would you scream?	N/A
20090226141957AAmybMz	Entertainment & Music;Polls & Surveys	What song describes your bf/gf the best?	N/A
20090226142127AA31UIJ	Entertainment & Music;Polls & Surveys	What is your best characteristic?	N/A
20090226141650AAPqTuc	Entertainment & Music;Polls & Surveys	Poll: What is your favorite FONT type ?	Mine is Maiandra, Tempus Sans, and Segoe.      [star! if you like]
20090226142235AAJmDdb	Entertainment & Music;Polls & Surveys	Is it fun to stay at the YMCA?	is it really?
20090226141640AAt45E7	Entertainment & Music;Polls & Surveys	What is REALLY in a Slim Jim?	Butts, guts & nuts?      Does anyone really know?
20090226142121AAmgsug	Entertainment & Music;Polls & Surveys	DO YOU GET REALLY ANGRY WHEN>>>?	The thing your trying to do doesn't work straight away !!!!!   I get soooooo PI***D GGGGRRRRR do you stick it out or just drop it ????
20090226142000AACsemE	Entertainment & Music;Polls & Surveys	What is your favorite musical genre?	I don't really have a favorite. I listen to a little bit of everything but Country.
20090226141405AAIhMpm	Entertainment & Music;Polls & Surveys	Since you can't mess up their hair is giving a bald person a noogie considered a half-noogie?	N/A
20090226141002AAgb2UO	Entertainment & Music;Polls & Surveys	Does this make me a bad person?	I hate everyone.
20090226141342AAoZVcO	Entertainment & Music;Polls & Surveys	I'm about to go out for happy hour: Should I wear the latex bondage gear or the pink spandex & leg warmers?	I'm so confused
20090226141954AAQqV0i	Entertainment & Music;Polls & Surveys	Do you have an oompa loompa living in your basement?	I will pay good money to see it.
20090226141441AAGh7aH	Entertainment & Music;Polls & Surveys	IS this too much to ask for...?	a MATH professor that speaks ENGLISH!      lol they are all foreign!
20090226141309AATPbFi	Entertainment & Music;Polls & Surveys	He likes me but doesnt have the guts to come talk to me, should i wait 4 him or just get over him(Long story)?	ok this guy likes me and he wont talk to me!!   like today me and him were hanging out on the same level and he kept walking back and forth and my friend was like 'he keeps looking at you' and stuff like 'oooooh he just checked you out' and he purposly walks by and when hes past me he turns around and does it again!! and he ALWAYS makes sure he is facing me or like he makes sure im in his view      and today his friend who told me that he liked me started bitching at me for not making a move!!   hes all like 'why are u passing up this great opertunity, hes waiting for you to go talk to him! are you just gunna be like this ur whole life....ur gunna be a loser!! are you just gunna sit around and just call him cute and watever when you can get to know him' and all this other hurtful stuff   then when i had to go to class he was like 'think about what i said'         didnt you just notice this little 'crush' situation is getting serious and evryone of my friends are like go talk to him and UGH! i dont know what to say or do b/c hes just gonna stare at me (he always does)      ....i dont know what to do...i feel like if he doesnt talk to me it means that he doesnt like me enough or sumthing........and this has been going on for about 2 weeks now         and i think that if he doesnt have the nerve to talk to me and if we do date this relationship is gonna go NO-WHERE b.c hes shy im shy      and if we doesnt make a move quick im gonna start liking other guys and move on b/c i threw away all my feelings for other guys for him and i feel like im wasting my time just thinking and thinking      and also today my friend went to go talk to him when i told her not to   k heres how it went   *why dont u talk to her   -i dont know, she wont talk to me   *thats cuz she wants you to talk to her first   -.......   *and you could have talked to her but u walked away   -when did i walk away?   *in the cafeteria   -thats cuz she didnt talk to me   yeeah and then my friend told me that he'll talk to me when hes 'Ready'?? i dont get it...why does he need to get ready      and again he sees me and stares   UGH GOSH IM GETIN SOOO DAM TIRED OF HIS BS!!      AND NOW THE GUY WHO YELLED AT ME ABOUT TALKLING TO HIM WONT TALK TO ME ANYMORE UNTIL I TALKT O THAT ****** KIDD      and the guys are always suppose to make the first move!!!!!
20090226140905AAUMrES	Entertainment & Music;Polls & Surveys	What are your favorite cereals? : D?	some of mine are:   reese puffs   multigrain cheerios   chocolate mini wheats   cocoa krispies   corn flakes      try to only put your absolute favorites and no more than 7!
20090226141916AAO9b2U	Entertainment & Music;Polls & Surveys	Who likes the color 21 !!!!!!!????	what is the color 21 u ask? WOW u don't know....just answer.......my little nephew has the answer.....he learnd it in skool today......! So do you like the color 21 ???
20090226141347AAOqXxP	Entertainment & Music;Polls & Surveys	Do you like the new song right round or old ice ice baby?	N/A
20090226144127AAIl9Aq	Entertainment & Music;Polls & Surveys	Anyone else think this is so totally messed up?	 http://www.thesun.co.uk/sol/homepage/new...       when i read this i got so mad. i know that this is not the first time this has happened. it got me so mad though, probably because the kids are about my age. i would never do such a retarded thing so how could they? are they like stupid? and it said that the father will have to explain to the boy about sex, so those that mean that the boy didnt know the girl would've gotten pregnant if they had UNPROTECTED sex. seriously... get a life... im sorry but this is so sad. [my opinion]
20090226143417AAhKvhd	Entertainment & Music;Polls & Surveys	Well its my Birthdayy........?	What did you get me?!          Lol. ;P
20090226143959AAYoZyQ	Entertainment & Music;Polls & Surveys	I need some cheering up...!?	I've been having a really hard week, I need some cheering up. :)
20090226143111AAOPM2R	Entertainment & Music;Polls & Surveys	Have you ever been to a Pink Floyd experience type show?	N/A
20090226143113AAXeQ3G	Entertainment & Music;Polls & Surveys	Poll: Hot dog or Corn dog........?	Which do you prefer?
20090226143228AAdqjR7	Entertainment & Music;Polls & Surveys	Poll ? Do you think Obama is Some Hot ?	N/A
20090226144612AAv2GeL	Entertainment & Music;Polls & Surveys	Does it matter what kind of  "Hitchcock" You watch ....?	thanks.   .
20090226144520AAiRYWS	Entertainment & Music;Polls & Surveys	Is anyone else cracked open a bottle of......................?	whiskey, beer and vodka or is it just eye
20090226143420AAsFyPM	Entertainment & Music;Polls & Surveys	Would it be considered revenge if you bought a drum set for your snarky cousin's 8 yr old hyper son?	not that I'm thining of doing such a thing.    oh and my cousin is a light sleeper.
20090226145301AAx32Tg	Entertainment & Music;Polls & Surveys	What was Willis talking about?	I wonder how many people get this....
