130870459.html		如何治疗冷过敏性鼻炎	天一冷就鼻塞、流涕。以前都流清涕，现在有时流清涕，有时半清半浊。请问该怎么治疗？
175910301.html	百度知道/娱乐休闲/脑筋急转弯/	度娘为什么不怀孕？	RT
287762604.html	百度知道/烦恼/恋爱/	为什么人的占有欲望那么强	我和一个女生生活了六年，关系特别好，住在一起的。当然，我也是个女生，现在家里多出几个好朋友，其实人家是我的朋友，然后才成为她的朋友的。现在由于我住宿舍，很少回家的，结果他俩感情越来好，弄得我在家里一点地位都没有，我特别难过，感觉她越来越不重视我了，觉得我在家里已经可有可无了，不被人需要了。昨天还为了这个事情把眼镜给哭肿了，大家说说我是不是无理取闹，可是我就是感觉没有人宠我了呀，以前她很宠我的。友情的宠爱和爱情的宠爱是不一样的，我也需要爱情的宠爱，但我也需要友情的宠爱呀，为什么就会消息了呢？
479962454.html	百度知道/教育/科学/外语学习/英语翻译/	英语翻译：Let‘s （ ）tomorrow afternoon、	翻译：让我们把时间定在明天下午吧。\r\nLet‘s （ ）tomorrow afternoon。\r\n\r\n翻译：昨天他在跳高比赛中夺得第一名、\r\nHe（ ）in the high jump yesterday。
134799700.html	百度知道/电脑/网络/硬件/主板/	集成主板能用外置声卡么？怎么用？	由于不太懂电脑，买了一个集成主板的品牌机。\r\n我平时要录歌的，但是那个集成主板的音质太差了，声音又小又不清楚的。\r\n所以我想买个外置声卡，这个想法可行的么？？\r\n那位懂的，或者有相同经历的，给我点儿推荐几款啊~~
172556673.html		中山大学的应用气象学到底怎么样啊？将来好不好找工作啊？若不想学了，可不可以转其他专业啊？	我是2010届中山大学的新生,不是很了解这个专业 \r\n希望专业人士能帮帮忙 万分感谢
173125364.html	百度知道/电脑/网络/	怎么更改计算机名和工作组名	怎么更改计算机名和工作组名
130260905.html		we战队2009年成员名单	要全部的哦！！！！！！！
30998826.html		为什么我的内存是DDR400的,,但检测出来是333	是不是主版设置上限制了?我主版是INTEL865PERL,望高手解释下.如果真BOIS设置的问题.能告诉下如何设置么?\r\n问题补充：再问下,怎么样开启双通道
131185734.html	百度知道/烦恼/交友技巧/	怎样才能和自己身边的人相处融洽？？	我是一个性的内向、比较自闭的人，向来不爱说话。\r\n只能和经常在一起的人说说话，而换到新环境后。总是没有新朋友！！！\r\n╮(╯▽╰)╭
169743650.html	百度知道/地区/湖南/长沙市/	长沙染头发70块钱哪里可以搞咯。	只有70块钱哒。但是又很想染。我头发好长的,不过好少。哪里有染咯。要染得好点的啊。那些嫌弃我出的少的准备骂我几句的麻烦不要留言。不过很欢迎跟我价格一致的或者100块钱以下的染得好的美眉跟我推荐一下。THANK YOU
128276008.html		火影忍者动画143话等于漫画多少话	同题 急
128592057.html	百度知道/社会民生/	周润发为什么要玩朱军	听说艺术人生里发哥把朱军玩了到底是怎么回事为什么，还有网友们为什么都支持发哥，知情的详细地把过程讲讲，谢谢。
168398018.html	百度知道/娱乐休闲/音乐/日韩流行乐/	会日文的来帮忙翻译一下…不要翻译器的…	CLAMP学园侦探团片头曲（peony pink）歌词\r\n\r\n合：あでやかに咲（さ）いた \r\na te ya ka ni sa i ta\r\nピアニィ・ピンク \r\nbi a nii bin ku\r\nあたりいちめんに \r\na ta ri i chi men ni\r\n色褪（いろあ）せた頬（ほほ）の\r\ni ro a se ta ho ho no \r\n私を 染（そ）めておくれ \r\nwa ta shi wo so me te o ku re\r\n\r\nMI：恋（こい）を したら \r\nko i wo shi ta ra\r\nひとりきりでも \r\nhi to ri ki ri de mo\r\n灵：小さな胸（むね）が\r\nchi sa na mu ne ga \r\n事件（じげん）であふれちゃう \r\nji gen de a fu re cya u\r\n\r\n\r\n\r\n\r\nMI：こっそりあなたを\r\nko sso ri a na ta wo \r\n见（み）つめるそのたびに \r\nmi tsu me ru so no ta bi ni\r\n世界（せかい）が息（いき）づいた \r\nse ka i ga i ki tsu i ta\r\n\r\n\r\n合：朝（あさ）つゆに光（ひか）る \r\na sa tsu yu ni hi ka ru\r\nピアニィ・レッド \r\nbi a nii re ddo\r\n炎（ほの）みたいね \r\nho no o mi ta i ne\r\n弱（よわ）さにうつむいた\r\nyo wa sa ni u tsu mu i ta \r\n日々（ひび）を燃（も）やしておくれ \r\nhi bi wo mo ya shi te o ku re\r\n\r\n\r\n\r\n\r\n灵：谁（だれ）にだって \r\nda re ni da tte\r\n优（やさ）しいあなたを \r\nya sa shi i a na ta wo\r\nMI：くやしいけれど \r\nku ya shi i ke re do\r\n夸（ほこ）りに 思（おも）っちゃう \r\nho ko ri ni o mmo cya \r\n\r\n\r\n灵：女（おんな）の子（こ）は皆（みな） \r\non na no ko wa mi na\r\n秘密（ひみつ）の花园（はなぞの）で \r\nhi mi tsu no ha na zo no de \r\n绮丽（きれい）になってゆく \r\nki re i ni na tte yu ku\r\n\r\n\r\nMI：清（きお）らかに歌（うた）う \r\nki o ra ka ni u ta u\r\nピアニィ・ピンク \r\nbi a nii bin ku\r\nときめく吐息 （うといき）\r\nto ki me ku u to i ki\r\n灵：裸（はたか）のくちびる \r\nha ta ka no ku chi bi ru\r\nそっと蝶々（ちょおちょう）が触れた \r\nso tto cho o cho ga fu re ta\r\n\r\n\r\n合：あなたの瞳（ひとみ）に \r\na na ta no hi to mi ni\r\n谁（だれ）より ああ残（のこ）りたい \r\nda re yo ri a a no ko ri ta i\r\n\r\n灵：あでやかに竞（きそ）う \r\na de ya ka ni ki so u\r\nピアニィ・ピンク \r\nbi a nii bin ku\r\nあなたのために\r\na na ta no ta me ni \r\nMI：笑颜（えがお）が いちばん \r\ne ga o ga i chi ban\r\nすてきな私になる \r\nsu te ki na wa ta shi ni na ru\r\n\r\n合：あでやかに咲（さ）いた\r\na de ya ka ni sa i ta \r\nピアニィ・ピンク \r\nbi a nii bin ku\r\n私のために \r\nwa ta shi no ta me ni\r\n笑颜（えがお）が いちばん \r\ne ga o ga i chi ban\r\nすてきな私になる \r\nsu te ki na wa ta shi ni na ru\r\n\r\n\r\n谁可以帮忙翻译一下吖……怎么找也找不到，翻译器也翻译不出……真的很急需啊……如果翻译的好我可以在给分~~~~~~~~
264025088.html	百度知道/电子数码/照相机/摄像机/	尼康S8100，和尼康P300那个好一点	我主要是出去玩，和记录一些生活照片用，然后麻烦在推荐几款这个价位的相机。谢谢了
126367052.html	百度知道/地区/山西/	请到我家来做客作文，我的家乡在山西晋中介休	700字左右 加快速度 急
129064799.html		陶行知作品	要想学生好学，必须先生好学。惟有学而不厌的先生才能教出学而不厌的学生。\r\n这句话出自他的那部作品 急 最好详细些 比如书名 页码
173100619.html		大连胜利广场的合声量贩包房里面有监控摄像头么？	大连胜利广场的合声量贩包房里面有监控摄像头么？
269878262.html	百度知道/地区/河南/	我刚建立一个郑州封箱机的新网站，想问一下怎样快速的让百度收录，且排名上去。	网址为：http://www.zdfxj.com 关键字为：封箱机|全自动封箱机|开箱机。请高人指点，让百度快速的收录吧~~~在此谢谢了。。。。
17839190.html		excel去掉公式 留数值	excel 公式计算完后 我想把公式去掉 留下计算后的数值 如何操作？\r\n希望你们能明白我的意思 谢谢大家
272341257.html	百度知道/教育/科学/理工学科/数学/	口袋中有20个球，其中两个是红球，现从袋中取球三次，每次取一球，取后不放回，求第三次才取到红球的概率	写一下解题过程~~~
