89301035.html	百度知道/商业/理财/银行业务/	关于信用卡最低还款额的问题	我办了好几张信用卡，为了买房，透了很多银，因为一次还不上这么多，所以每月只好每个银行都还上最低还款额，有得时候还要再透出来一些周转，请问这种做法算恶意透支吗？我没办法，又不愿家人担心，没告诉他们，我很害怕，我是透了很多，但确实每月还最低还款额的。各位帮帮我，请问这算恶意透支吗？要承担法律责任吗？
182712080.html		告诉你薇薇新娘如何！	今天真的知道什么叫诈骗，什么叫无商不奸，薇薇新娘开的连锁店虽然多，可只要一有问题出现了，就说这是加盟的，我管不了，妈的，给你钱，你就不管了是吧？你孩子生了，让人怎么了，和你没关系是吧？有时候从商的真让人气愤，你还没给钱的时候，你想要天上的月亮都给你，拿了钱，之前的话都成屁了。我相册才拿回来一天，第二天表面就起了，我拿去问原因，老板居然说是人为，我想问你，你薇薇新娘不是鬼新娘，难道让我透视还是扫描？假如你说都不是，那翻一下就这样了，（本人保证就看过两次，而且很小心）难道不是质量问题是什么，重点是老板说是我们抠的，咳，我很想问这老板，我吃饱了撑着吗？不，是我饿的要去吃相册吗？你讲话有点逻辑好不？难道我花钱是为了和你吵架吗？难道我不知道现在摄影都很贵吗？还是说我嫌钱多，砸你我爽啊？\r\n真他妈的想把你们这些从商的心挖出来，看看是不是黑色的，怎么可以有如此的让人想杀之而后快，以后大家对薇薇新娘真要慎重。\r\n请大家支持，共同抵制奸商\r\n提供有同样遭遇的朋友：http://zhidao.baidu.com/question/162164380.html
189359181.html		给宝宝取名！	我的虎宝宝快出生了。11月底的预产期！ 想取名,一直没想出名字来！ 爸爸姓刘，妈妈姓吴！
201456910.html	百度知道/电子数码/照相机/摄像机/	sony相机电板用万能充充电，电板被锁住了	除了另买一个，还有其他办法吗
334535042.html		东风风神与东风汽车是什么关系啊？	印象中的东风是卡车和面包车，现在看到有小车也挂着的是东风的标志，不知道东风也有小车啊。
324765424.html		我在游民星空用迅雷下载寂静岭5，但是迅雷根本不走流量，就算走也是<1KB/或者3KB/S。	不知道是游戏资源有问题还是软件有问题， 我应该怎么办? 是等它下载还是别的什么办法？
88945215.html		对付门第观念重的男友怎么应付?	我的男友是个门第观念特重的人,他家里条件是很好,书香门第,我家父母全是工人而已,他是老师,我是一般办公室文员,我也不知道怎么来应付,但是彼此又有感情,该怎么办?是选择放还是努力,如果努力怎么努力?
245591160.html	百度知道/地区/广东/	寻找在广东做装修的湖北省石首市的陈哲傅，此人差了广州市喜事装饰工程有限公司员工很多钱的，	如果知道有重赏
162718735.html	百度知道/体育/运动/	二本体育院校有哪些	二本体育院校有哪些
522113853.html		win7用网上下载的激活工具激活后无法开机	MACBOOK PRO，WIN7用的好好的，但激活重启后就开不了机，左上角一直有个小光标再闪。好在OS X系统还没问题。。。\r\n附那个万恶的激活器的下载地址：http://www.xiazaiba.com/html/277.html\r\n还有，激活器说明上说若不能启动到引导区删个什么文件就行了，引导区是什么。。。在哪。。。求解。。。\r\n说让重装什么系统的滚的远远的谢谢。
340756821.html	百度知道/娱乐休闲/度假旅游/	去澳大利亚旅游多少钱	学校组织去澳大利亚，总共是1500澳元，25000人民币，一个人，11天，呆在别人家里，是不是有点贵啊，我看都说差不多15000就够了，学校是不是想黑我们钱？\r\n\r\n还有就是去澳大利亚需要注意什么，我听说不能带吃的，还有什么单次消费超过300澳元退税什么的
231227354.html	百度知道/电脑/网络/编程语言/C/C++/	谁有最新2011版的全国计算机二级c语言上机模拟考试系统，题库最好是最新南开100题的。win7可以用的。	我有一个但是win7不能用。求一个win7可以用的。 回答好的话我会考虑加分。
131440492.html	百度知道/游戏/盛大游戏/永恒之塔/	aion 天族杀星装备	请问41级带什么装备 要名字的 武器也加上 谢谢了 急用
281257325.html	百度知道/烦恼/两性问题/	太怕寂寞了怎么办	已经成癖
26435206.html	百度知道/电脑/网络/常见软件/其它类软件/	用什么软件绘制商品套房平面图？	用什么软件绘制商品套房平面图？\r\n\r\n经常看到商品房推销广告彩页上的套房平面图，简单、明了、美观，怎么画的？\r\n用什么软件？
130621000.html	百度知道/教育/科学/理工学科/工程技术科学/	新买的乐风，有嗡嗡声	昨天提车的，晚上开回家的时候感觉开了5KM后，轮子好像橡胶和地面摩擦的嗡嗡声，减速了声音还有，只是节奏随车速快慢而快慢，正常吗？
22753159.html	百度知道/地区/四川/成都市/	成都公交703路线 (到火车北站怎么样更方便)	我要从温江到火车北站怎么走呀?\r\n好象通过703能到王贾吧, 谁有路线段呀 (703要经过的地方)
131784823.html	百度知道/地区/四川/自贡市/	自贡的皓源温泉收费	今天在公交车上看到皓源推出了温泉，还没有去过，看到有啥子盐卤泉、花瓣温泉等等还有干蒸那些，我想问问去过的朋友，票价是怎么样的，是一票制，还是每个项目单独收费？说具体点哈，谢谢
343000506.html		天下贰出蓝翅膀要多少钱？	月钻50J 日钻2.3J\r\n\r\n8钻160-200J\r\n\r\n100点卡可以换130多J\r\n\r\n请问出蓝翅膀要多少？
133808891.html		动画45集 十二国记 对应到小说的哪里？	正在看动画，但据说动画只有小说的一半。这样的话，看完45集后看小说，该从哪里看起？
135760038.html	百度知道/教育/科学/外语学习/英语翻译/	i wish，i do 什么意思	RT\r\n希望高手帮帮忙
335195556.html	百度知道/电脑/网络/硬件/电脑外接设备/	刚买了个鼠标罗技的G400，配个垫子镭拓的h1和X1 哪个比较适合？？有其他牌子20块一下的垫子也可以推荐下啊	刚买了个鼠标罗技的G400，配个垫子镭拓的h1和X1 哪个比较适合？？有其他牌子20块一下的垫子也可以推荐下啊。呵呵
