69592634.html	百度知道/教育/科学/外语学习/日语/	怎么样电话销售[日语	日语销售怎么跟日方人说，假如推荐他们来我们物业楼盘，该怎么说\r\n详细点
204126123.html		脑袋反应慢	感觉自己的脑子反应好慢的很，理解能力也下降了。接受能力也很差，比如和别人打牌或者拿东西拿错了的时候别人叫我 说拿错了 可是我脑子半天都反应不过来，要楞2 3秒钟后才有所反应。学一样东西 别人几天都学会了 可以我却比别人花多几倍的时间才能学会。 在上班的地方，别人跟我说话就像和傻瓜说话的口气一样。 我以前不是这样的啊，在我们学校的时候 我经常考年级第一的 我现在吃中药 可是感觉没啥效果啊 你们有关于治疗者方面的中药吗？？ 谢谢了
154787714.html		12用英语怎么写	12用英语怎么写
365983580.html	百度知道/医疗健康/儿科/	女儿7岁急性肠炎为何高烧不断	患者信息：女 7岁 重庆 璧山县 \r\n病情描述(发病时间、主要症状等)：\r\n二天前 由于感冒引起肠炎 在医院输液2天后还是间断性高烧 高烧时使用物理降温后 可以降温 但过一两小时后又会发烧\r\n\r\n想得到怎样的帮助：\r\n想知道 搞怎么办 是什么原因会间断高烧？\r\n\r\n\r\n
208346877.html	百度知道/教育/科学/	怎么学好英语？背新概念英语有用吗？	上高中了，很疑惑啊！好像现在的老师都不怎么讲书本的课文，讲的都是一些很零散的语法，还要求我们背新概念英语，但这有用吗？背了过后很快又忘了。复习时又好像没什么依据。求救啊！
16361819.html	百度知道/烦恼/青春期/	为什么长高	我16岁了,我还是165CM,在同学中间都没面子(尤其是在女孩中间),我觉得我还是满帅的-就是矮...\r\n别和我说打篮球之类的话了,我现在都可以拉到3.25M的篮筐了,篮球也不错,就是身高的问题加不了校队!!!!!
52098030.html	百度知道/医疗健康/	懂胃痛的朋友一定帮忙来看一下 谢谢！！！	我女朋友小时候有胃病，后来好了，今年25岁了，最近突然又出现了，并且是不管吃什么，吃过之后就痛的非常厉害，也 不 反酸，把吃的东西吐出去就不痛了，吃雷尼替丁不管用，吃胃痛定一小时后有所缓解，也不知道是药的作用还是间歇性好了， 和其他人不一样的只要就是 一 并不呕酸水或者感觉到胃酸， 二 不是吃辛辣或者特定的事物比如米饭会痛，而是吃什么都痛，吐出去就好， 三是 以前没有， 就是最近突然之间 吃什么都痛，并且是每次吃饭后都痛 去诊所看了几次， 开的药也不怎么管用 现在求助网络，希望有明白的朋友帮我分析一下，是哪一种胃病，应该用什么药 \r\n补充一点，我女朋友是从两年起上夜班的，作息不怎么规律，但也不应该这么急啊，餐餐都痛，我太着急了，所以可能说的有点不通顺，希望大家理解， 在线等热心人！ 祝好人一生平安。
362831108.html	百度知道/电子数码/	iphone4发热问题	小弟最近入手了美版32G无锁Iphone4一台！固件是4.33！~但是发现玩游戏时发热比较给力，主要就是摄像头下面的位置很热！~小弟在此请教给位高手们有没有发热给力的情况？有没有什么可以监视手机温度的软件？或者有没有什么解决办法？感谢！~再次感谢！~
157809445.html	百度知道/教育/科学/升学入学/中考/	你面对中考有压力吗	我无所谓
52711012.html	百度知道/烦恼/情感情绪/	心情超级不爽 郁闷死了	我家隔壁在开演唱会 有我喜欢的乐队哦 但买不到门票去不成\r\n听的到看不到 超级不爽哦 郁闷
20560052.html		冒险岛70级无影人应该拥有多少点敏捷(本身,不算装备加的)	我刚刚70级`` `不知道加错点没``
533106301.html		光绪元宝北洋造到底能值多少钱？？？	34年的。
204898717.html	百度知道/娱乐休闲/星座/运势/	梦见自己的心脏被坏人挖掉，预示什么？谢谢	昨天晚上，不痛，坏人有一开始是一个会飞的巨大恐龙，后来变成人，一开始躲着他没被他找着，后来照找了。被挖了心脏，不痛，坏人还说了一句话：记得是我要让你们家的日子不好过！但是马上半夜从梦里惊醒了。还出了一身虚汗。这个梦预示着什么，详细一点，谢谢。
