76290002.html	百度知道/教育/科学/学习帮助/	近义词和同义词	请各位帮帮忙,从那里下载同义词\\近义词\\反义词?感谢各位啦!!
258659749.html		笔记本有无线上网如图，现在去外地想用笔记本上网哪种资费划算，就看个新闻发个微博挂个QQ偶尔看视频新闻	无论计时包月的都可以，实惠就行，我也不看长篇大论的电影电视剧，我手机每月有包月就可以挂Q了，笔记本够我看个新闻上个论坛发个图片微博就行了。\r\n需要再配置什么？
70840349.html	百度知道/文化/艺术/	有“小桥流水人家”这句诗句的诗	越多越好
2883591.html	百度知道/医疗健康/五官科/眼科/	近几天我的又眼皮老是跳!到底是灾还是财?还有说男左女又!到底是怎么回事啊?帮忙解释一下啊!	都一个多月了,我的又眼皮老是跳个不停!我一直在担心啊!还有戒指的是,什么男左女又!男左是男的左眼皮跳好还是坏!哎呀乱了！帮忙解释一下了！感激不尽！
76715790.html	百度知道/医疗健康/妇产科/	前几天我老婆用早早孕检测纸检测怀孕了 昨天我们做爱的时候我的精子又进去了请问有没有关系啊	前几天我老婆用早早孕检测纸检测怀孕了 昨天我们做爱的时候我的精子又进去了请问有没有关系啊
301794395.html		删除的文件自动恢复了！	自己建立了个电影文件夹 里面有几部风行下载的电影 当我删除文件夹后重启后就自动恢复了，用360粉碎后，还恢复，这是怎么回事？求高手解答
6539033.html	百度知道/商业/理财/创业投资/	怎样能卖避孕套	我是一个想创业的年轻人。认识了一些路子可以进一些避孕套。但是自己不知道怎样能卖好它。希望自己能有很大的销量，但是又无从下手。望诸位指点。
290546782.html	百度知道/娱乐休闲/星座/运势/	爱情塔罗牌抽中星星正位，正义逆位，女皇正位怎么解？	是相亲对象，对他很有感觉，可是他就有点。。。\r\n算了一下，圣三角。\r\n想知道意思
308284120.html		问大家一个问题 我很急用的，宫斗高手 救命哦	——《身为侧福晋的你倍受阿哥宠爱，却遭嫡福晋所不容，现今嫡福晋买来一名歌姬声貌具佳，讨得阿哥欢心，使得渐渐对你疏离，已尽余月未曾来你房中，此种情况下你欲如何复宠？》
295005246.html	百度知道/电脑/网络/互联网/网站使用/	如何删除乐视网上的观看记录呀，为什么我清空了还是会有呢？而且在观看视频的时候，没法删除呢	还有就是有没有什么软件能让看视频，不留痕迹呀？我讨厌留下记录，自己一次一次删都太麻烦了！有没有什么软件是专门删视频记录的呀！\r\n谢谢了！
66834054.html	百度知道/生活/生活常识/	如何保养皮肤	我的皮肤属于干性敏感的，前段时间用过珀赖雅的试用装，感觉还不错 最近想买套好的保养品 但因为我对这方面不怎么在行 想请教各位美眉该选择那款保湿的品
528184188.html		美国陆军有自己的CCT（支援火力引导员）吗	我知道美国空军有自己的CCT充当火力前沿的引导工作 但是毕竟陆军总不能时时刻刻都依赖空军的引导员吧 难道美国陆军就没有自己的火力引导员？那么陆军自己的武装直升机和火炮的火力引导工作由谁负责呢 是平时在步兵营连单位的固定人员吗？
292991935.html	百度知道/电脑/网络/硬件/电脑外接设备/	非常着急，明天就打算去配个电脑了，详询一下配置，希望高手给出个4000左右的配置单，显示器什么的都带	主要就是玩游戏用，大型的单机游戏，麻烦大家了 ，最好能把每项价格写出来。\r\n对了，最好能给两个配置，万一我明天去买时没有某些件我也不至于要JS给我推荐就行
