36207394.html	百度知道/教育/科学/学习帮助/	化学方程式.. 帮我把它写成文字表达式	2Na2O2+2H2O===4NaOH+O2↑\r\n2Na2O2+2CO2===2Na2CO3+O2
456537404.html	百度知道/电子数码/手机/通讯/	苹果iphone4s 4S除了来电、闹铃有声音，其他的短信，听歌，游戏都没声音了，	我的4S是联通合约机，行货未越狱，已升级到最新版本，没有修改设置，以前一切正常。这两天突然发现没有声音了，具体表现在：来电铃声、免提声音正常，听歌。看视频、玩游戏时没有声音，静音键没有开启，用耳机听歌时声音也正常。搜索了好多帖子，按照网友的介绍，今晚做了下列操作：1、还原所有设置，失败！2、重装系统，失败！3、反复拔插耳机，失败！4、按照wjbzm1985 网友的提示，用牙签从数据接口第八个缺口开始小心的依次清理，可以看到滑块突然出现了，听歌也恢复正常，可是没一会又不行了，反复多次操作，开始还能偶尔恢复一下，后来就完全没有了反应，依然没有声音。双击home键然后向左滑动两次，可以看到音量调节按钮，但是没有滑动条，插上耳机滑动条就能出现。用酒精清洗数据接口，还是失败！5、清洗耳塞孔，依然失败！我已经要绝望了！！请问有高手吗？可以给我一个能够解决问题的方法吗？在此拜谢了！！！
20380864.html	百度知道/医疗健康/	为什么我打球时，心脏会突然很痛，而且加快速度的跳？	最先时没感觉，打的途中，会突然有，然后体力马上就不行了，而且觉得自己要死了，很难受？怎么回事？
274071572.html	百度知道/游戏/网络游戏/	剑侠3天策80级镇派技能	我是天策79快80级了！\r\n算是个新手.不知80级天策镇派技能加傲雪还是铁牢.现在这2个技能那个比较吃的想！\r\n给点建议！\r\n我70级的时候 我主要玩铁牢.做野外时常和阵营PK就换阵营装备！\r\n该觉还是蛮好的进FB换铁牢.打人打怪时就会傲雪..问题是80级出来镇派技能\r\n主修那个....应为个人原因我每天大概只能玩2——4小时.\r\n我70级比较垃圾玩了一个月才小ZB一套说出来都丢人...
384848627.html	百度知道/游戏/腾讯游戏/英雄联盟/	为什么英雄联盟游戏崩溃。。求解决。。	怎么说呢 每次选完英雄进去以后 就会突然跳转到桌面上 并出现【英雄联盟】四个大字\r\n然后就会有报错信息 最后。。就是上面这个图了。。表示我郁闷了。。\r\n另外 新手教程也是这样 我到现在都没弄成。。。求大家帮助
45599206.html	百度知道/游戏/单机游戏/反恐精英/	cs1.6如何添加机器人	具体一点....比如点击H后怎么样添加...还是怎么样添加，比较笨，不知道怎么添加，具体操作...\r\n现谢谢了
382250839.html	百度知道/电子数码/	萍果4s的问题	苹果4s淘宝上买的苹果4s有锁和无锁是什么意思！日版机和港版机有什么区别？
270858833.html	百度知道/生活/交通出行/	枣字头怎么写	枣字头怎么写
381443637.html	百度知道/娱乐休闲/度假旅游/	什么叫套票	我说的事比如五月天诺亚方舟演唱会，票价555,655,955,1055，还有一种套票，855（555*2）请问他所谓的套票是神马意思哦？是指855可以买两张555的吗？求解！谢谢
376727307.html	百度知道/电脑/网络/常见软件/办公软件/	我的Win7打不开Excel文件 提示向程序发送命令出现问题 但是可以通过Excel程序打开它 求解决啊	那个取消高级选项里的钩的方法我试过了 没有用呀
