130364198.html	百度知道/地区/四川/成都市/	028-86962190是成都哪个公司的电话号码？	我想知道这个公司是成都哪个公司的电话号码
225969443.html	百度知道/地区/黑龙江/	我二大爷是山东人，在二十多年前去哈尔滨打工就在那里娶妻生子，但是户口一直在老家，多年前因为交提留，	爷奶奶无力交付，村里就把大爷的户口给消了，现在他们那里进行人口审核，他想把户口找到迁到那边，可是我去了很多次派出所和村里，没人管该怎么办？该怎么办？阿速你能帮我们吗？现在这世道太黑了。。
129768609.html		求白内障手术后黄斑水肿的治疗办法	我父亲70岁，30前做白内障手术，术后3天查视力0.8，25天后复查0.2。检查后是黄斑水肿。为什么会这样？老人现在心里压力很大，求治疗良方。（无高血压、糖尿病、身体很健康）先谢谢您。
525366132.html	百度知道/地区/江苏/	南京东站早上几点可以买票？急买明天早上7点南京到兴化的车票	很急很急
12640725.html	百度知道/电脑/网络/常见软件/系统软件/	超级兔子和360安全卫士可以同时使用吗？	超级兔子和360安全卫士可以同时使用吗？
23858702.html	百度知道/文化/艺术/	月上柳梢头，人约黄昏后。什么意思?	什么意思?
438009229.html	百度知道/烦恼/恋爱/	求解答，该选万锦江城、幸福时代，还是汉口城市广场？	好纠结啊，这几个楼盘我比较蛮久了，实在不晓得选哪个。有谁可以帮我分析一下么？所谓当局者迷，旁观者清，大家都给点意见啊。
140151382.html	百度知道/医疗健康/内科/	为什么有时吃完东西之后总会反上来一些没有消化的食物？如果吃的太油腻的话就会反油！	是食道的问题还是胃的问题？没有疼痛感觉！就是害怕这是什么病的征兆！
76165430.html	百度知道/地区/广东/深圳市/	雷石KTV系统里面的深圳猫2（又名：2006劲暴的士高）叫什么名字，在哪下载	雷石KTV系统里面的深圳猫2（又名：2006劲暴的士高）叫什么名字，在哪下载\r\n里面含有小可DJ无间道2第一首的一部分\r\n有谁能告诉我啊
143328716.html	百度知道/教育/科学/职业教育/自考/	有关英语长线自考毕业论文方面的问题~有经验的前辈们进来指教一下	我是中南大学长线英语自考生，这次我报考了论文。\r\n1:毕业论文容易通过吗？听说老师们提的答辩问题很刁钻啊。考过的人讲一下体验，谢谢~\r\n2：我这次还同时报考了日语和外贸函电，如果论文过了，这两科有没过的就要等明年才能考，那道明年论文还有效吗？\r\n这是我最关心的两个问题，各位前辈给点意见啊！感激不尽！！\r\n能否留下qq方便交流一下~
344111253.html	百度知道/烦恼/校园生活/	急!! 我是高三的学生 现在正在班级上课 下节课我想根班主任请假 昨天我借着胃疼的引子一天没去 今...	急!! 我是高三的学生 现在正在班级上课 下节课我想根班主任请假 昨天我借着胃疼的引子一天没去 今天要怎么说我胃疼请假阿 ????? 要真实点的 俱体胃疼是什幺病状 帮帮忙…
222781080.html	百度知道/烦恼/青春期/	我是一名15岁的女生，现在读初二。我梦寐以求就是能读北影，我想在升高中的时候报考北影，能行吗？求速回	（我是广东潮州人 ）我什么专长也没有，就是喜欢唱歌这些而已，也没有学过什么舞蹈，乐器等等。梦想在升高一的时候能在北影读。我们家乡潮州这里也没有什么表演班可以上，就只有学钢琴这些等等。我文化科还可以，在班里就排10名内左右。英语比较好。我也不知道我这样应该是读什么专业的，就是想在北影读，然后可以拍戏的那种。望各位知道的哥哥姐姐回答我
90011547.html	百度知道/医疗健康/	肚子胀疼是什么原因	在肚脐上部肋骨交叉处向下。主要是胀，吃过饭以后比较明显。好像整个肚子都胀，有的时候有点疼。蹲下或坐下会压得厉害，每天坐椅子上我都情愿直躺着。现在每天都不敢吃多少饭。这几天天气气温都在15-20度，我还觉着冷，主要是后背脊椎和腿。到医院做B超也查不出什么。去年年底到医院医生说是肠炎，挂了针，吃了药，好像没多大作用，这几天晚上睡觉夜里还会特别疼。哪位能告诉我这到底是什么原因啊。
137174854.html	百度知道/电脑/网络/硬件/硬盘/	番茄花园硬盘安装格式化C盘？	番茄花园SP3 1.21硬盘安装 是否有提示选项提示格式化C盘，而不需要先格式化C盘？ \r\n就是我要从硬盘安装番茄花园XP SP3 V1.21到格式化后全新的的C盘，流程是怎样的？
226135577.html		跪求《让子弹飞》MP4格式，谢谢啦！	发送到1056410877@qq.com
141700865.html		百事可乐线条机租售	请问哪里可以租到百事可乐线条机，需要什么东西，谢谢
86235768.html		psp升级问题	我的psp是最老的那个而且是相当的老，现在的版本是3.40E，这个版本是以前朋友给我升的，升完还不能用中文，我现在玩游戏还得用UMD驱动！我现在想升级能不能升啊？还有怎么才能免驱动啊？
347499206.html	百度知道/电脑/网络/常见软件/	indesign怎么调整页面大小?我把另一个indd文件中的几页插入到了这个indd文件中，发现页面大小不一样，怎样	才能调成一样的？谢谢。
139469550.html		爱的分类	我是一个中学生，为了写作文，才问这个问题，请大家回答。请不要乱发贴，不要滥竽充数，不要超出我的年龄范围，谢谢。
221382953.html	百度知道/电脑/网络/互联网/网络连接/	能问个问题吗？关于手机连接电脑上网	我的电脑暂时不能联网，听说用手机可以使电脑上网？我手机是诺基亚5310XM，电脑是XP系统，求指教。就这么点分了，见谅！
34335964.html	百度知道/教育/科学/外语学习/英语考试/	朋友的英文定义是什么	怎么样才算朋友，朋友的含义是什么，希望是用英语表达的。
231975944.html	百度知道/生活/购车养车/	谁传授一些开新君越省油的技巧？	谁传授一些开新君越省油的技巧？
34665422.html		怎样知道他有没有女朋友呢?最好是男性进来回答	我和他曾经是1年的同学,可是那时候没有怎么说过话,现在我们都大4了,我突然在网络上碰见了他,我要怎样才能知道他有没有女朋友呢?
