87168424.html		利用假期了解地球、自然、电脑、宇宙、飞机、汽车等方面的知识。	请你选择其中的一项事物，把你在网络或课外书中了解的内容写成一篇短文，向别的同学做介绍。谢了
386188253.html	百度知道/电脑/网络/互联网/网络连接/	电脑宽带出现769没有本地连接和网卡网络适配器什么的	还有我电脑是集成网卡的吧就是宽带线连接一个铁盒子。以前插宽带线的时候有两个灯亮现在不亮了是那里有问题
159745214.html	百度知道/娱乐休闲/音乐/	刻录的CD里面没名字，我不知道歌名，怎么能在网上找到这首歌的名字呢？	如题！
130421659.html	百度知道/医疗健康/皮肤科/	冬季膝盖是凉的,是咋回事,以前好像没有这种感觉	冬季膝盖是凉的,是咋回事,以前好像没有这种感觉,特别是天气冷的时候,在家里烤着火,都感觉还是凉的,还要带个护膝.问过几个同事,他们说像是风湿性关节炎,不能吧,俺今年还不到三十哦.
153373568.html	百度知道/烦恼/	他是同志么，如果是我该怎么办	他和我是6 7 8 9年级的同学，现在在一个高中，正在读高一。\r\n我们两个人关系很好，以前老出去玩，现在也是。\r\n他还老媳妇媳妇的叫我（他不知道我是同志）还老弄出要亲我的动作，以前老说我们搞对象吧逗我，还说过我们俩去结婚 说了好多次。有一次我们出去玩我特意跟他说我那天看见俩男的在大道上亲嘴，他说回来咱俩也亲，吓得我没敢说话。\r\n他还很关心我，每次出去玩骑电动车他都主动要带我 我带他的时候衣服开着他都搂着我。\r\n我俩睡在一床的时候他老搂着我，我每次都能感觉到他的下面ying起来，可能他又不想让我知道，就蜷着身子，我就转过去对着他，他就不抱着我睡觉了。\r\n不过他以前有女朋友，他跟我说他很喜欢她，现在也老提她说等她， 前几个月也有女朋友，散了又找了一个，好几个了都，\r\n我不知道他是不是，如果是我该怎么暗示他，或怎么跟他说我喜欢他。\r\n哎好困扰- -
134227535.html	百度知道/烦恼/夫妻/	剩女就该委屈自己吗？30岁的未婚女应该找什么样的男人才合适呢？	不得不承认的残酷事实是，自己已经步入剩女的行列，尽管高学历，相貌良好，收入不抵，一切都抵不住年龄的压力。到了这个时候，自己真的迷茫了，不知道应该选择什么样的男人，如果遇到自己中意的那种当然好了，可是很难很难，不想找离异的，也不想找差距太大的（学历、经济条件等等），可是年龄相当、条件合适的男人不是已经结婚，就是眼光太高。\r\n\r\n不想再浪费时间了，可是能恋爱的时间很仓促，短短的时间想了解一个人比较难，越是着急，越是怕嫁错人，30岁的未婚女到底该找什么样的人才会幸福呢。
81834146.html	百度知道/游戏/	魔兽一打25人本就掉线	前天打海山 进本前好好的 一开怪就疯狂的掉线 几乎上线就掉 我以为可能是海山小怪多 再加上NPC 也就没在意 今天打毒蛇神殿 一开怪 还是掉线 这回我实在不知道怎么解决了 我大约1个星期前更换了一个显卡 原来的是256的 现在的是屠龙GeForce 8500GT 显存是512的 怎么提高了反倒出现这种情况呢？ 我用原来的显卡海山 毒蛇都打过 连卡都不卡 而且我掉线的时候都延迟都是绿的啊 驱动我换的时候是他们再网上下载的 我想按驱动盘里的程序 确说我现在的驱动比你盘里的新 还说安装了以后容易造成系统不稳定...我都郁闷死了 网络没有问题 玩别的啥都不掉线 就是玩WOW也是再大FB一开怪就连接中断 干别的还不掉 插件我都没用 大概就这情况 谁能帮忙解决xia......100分 如果非要说是服务器的问题的话 那别人怎么不掉呢.....
162369919.html	百度知道/体育/运动/足球/	6月25日葡萄牙对巴西是淘汰赛吗？	请详细说明
272343426.html		关于标致207的油耗问题，我前几天买了辆标致207，刚买的时候加了100块的93#油，我们这的价钱7.46元/升。	后来我就开回来了，我是个新手，后来车子的油用到红线的位置了，才跑了80多公里！我想问下这样的油耗合理嘛！有没有什么原因呢？急求解答！还有，我买车的时候卖车的人说了，0.5元/公里的，这是不是和我开车技术有关呢！这差距也太大了吧！
362883749.html		英语中“illness和ill是怎么区分的，且用于哪种句型？”	高手帮忙下.......
134225513.html		小说下载阅读器9.0无法制作UMD格式电子书。	小说下载阅读器9.0无法制作UMD格式电子书。制作到100%时提示 Initialization Error 点击 确定 后提示 UMDCreetor.exe 遇到问题需要关闭。
