36940745.html	百度知道/教育/科学/学习帮助/	语文题目：把下面词语补充完整	（ ）而谈 （ ）容典（ ） 流（ ）溢（ ） 繁花（ ）
115224389.html	百度知道/娱乐休闲/明星/日韩明星/	求heysayjump所有成员所就读的学校	heysay7就圭人和龙太郎不知道\r\nBEST几只应该都上大学了吧~我知道慧在明治大学\r\n其它人有谁知道的?
112121233.html		POLO劲情可以改多少寸的轮胎？	POLO劲情可以改多少寸的轮胎？\r\n现在是14寸185的。。。可以改成16寸205的吗？
141466086.html		2010年全球地震次数	共多少次了
34666947.html		谁给介绍几个PS2经典游戏	如题,PS2经典点的游戏,如战神,鬼武系列
102646829.html		得了阑尾炎腰很酸 但不是很痛 要开刀么	已经是确诊阑尾炎了
84051766.html	百度知道/生活/美容/塑身/	北京Bobbi Brown专柜有活动吗	比如打折啊 送东西啊 之类的？
135781611.html	百度知道/烦恼/两性问题/	做爱应该是什么样的感觉	我和男友做爱时，他往进插时抽动我却没有别人说的特别的舒服的感觉，反而觉得是像要小便一样的。但又尿不出来。不像是用手抚摸阴蒂那样舒服。这种感觉对吗？应该是什么样的舒服感觉呢？一夜里他要我和他发生好几次的关系，可每次都是那种感觉。一点也不舒服。反而我的阴部特别的疼。第二天都不敢碰。这是为什么啊？谁能告诉我？谢谢。
335189189.html	百度知道/医疗健康/妇产科/	(1/2)本人女，26岁，福建泉州人，本人两个月前做过刮宫人流，现在又怀上了。到山大医院做过B超，不是宫...	(1/2)本人女，26岁，福建泉州人，本人两个月前做过刮宫人流，现在又怀上了。到山大医院做过B超，不是宫外孕，但胚体粘在输卵口未掉进宫腔内。本人
50579124.html		介绍一些摇滚电吉他独奏经典曲子	类似于for the love of god的那种吉他独奏的曲子,最好是狂野一点的,听上去很有感觉的 ! 希望是纯粹的吉他曲子\r\n还有据说slash有一张吉他SOLO的专辑,可是我怎么也没找到,哪位高手能指点一二 !
96182863.html		伊苏起源武器一共能升几次?	我刚玩的 想问下用矿石升级武器一共能升几次 我玩的是男的现在 听说女的还能有另外一个武器？那她的武器能用矿石升吗？要能升的话升哪种狠？还有 最后貌似能玩抓钩男 他的武器也一样用矿升吗？最高都能升几次 谢谢
11344794.html	百度知道/教育/科学/理工学科/	寒带松木与什么木长在一起啊！	地理不好！
103028526.html	百度知道/体育/运动/足球/	我的实况足球8中国风暴里国家队怎么调出邵佳一？	求你了！详细点。
197030376.html	百度知道/电脑/网络/常见软件/安全软件/	Avira AntiVir Personal - Free Antivirus 怎么退出？	我要开炫舞挂。可Avira AntiVir Personal - Free Antivirus 退不了...不能开。
143594457.html	百度知道/电脑/网络/笔记本电脑/惠普笔记本/	惠普笔记本 待机一天后,插上外接电源等不亮,不能开机	我是惠普的compaq nc4200 ,昨晚11点多我没有直接关机，而是把笔记本的盖子直接合上，这应该算是待机吧！？然后我就拔下电源，把本本锁柜子里了啊！刚才拿出本本，插上外接电源，打开电源开关，本本没有任何反映了啊，电源灯以及其他的指示灯都不亮了啊，网卡的指示灯也不亮了啊？\r\n说明：以前我的本本只有插上外接电源才可以用，
296657704.html	百度知道/医疗健康/中医/	一小份决明子可以冲泡几次几天？	有什么效果
202094907.html		关于金银首饰	我给女朋友买了一个周大福的金镯子，贵妃镯，18.69克，7000多块钱，但是太贵重了，所以平常不怎么戴。\r\n\r\n现在想买一个银镯子，听说对身体有好处，感觉925的比较硬，也比较时尚，但是听说925的表面镀了一层东西，那岂不是将银隔绝了？还有那种保健功效吗？
30249924.html		金华市杰出人物	急求`````
167732805.html	百度知道/电子数码/	联通手机卡的问题 联通手机怎么查gprs流量	不知道卡的密码\r\n无法上营业厅
312942814.html	百度知道/游戏/网易游戏/梦幻西游/	梦幻西游飞升不降修在帮派里降点到21之后跟从十八降下来的伤害一样么	我只停129
203540273.html	百度知道/游戏/单机游戏/魔兽争霸/	恶魔巫师该怎么打？	出装？技巧？
302323152.html	百度知道/教育/科学/理工学科/物理学/	那么按照你的说法，为什么还有光速以每秒30万千米的速度单位呢?光有它的速度限制，人为什么不能超越它呢？	对方
188545078.html		e盘的几个文件夹打不开了，用杀毒软件查杀的时候能看到有显示这几个文件夹，这是怎么回事啊	文件夹是文本文件。
304046339.html		魔兽世界电影	魔兽世界电影什么时候出啊，好像从有消息传出到现在都过了好多年了，怎么就是不出呢，
29986525.html	百度知道/娱乐休闲/电影/	有部电视剧：有两个警察，有个叫管家婆的	有部电视剧：有两个警察，有个叫管家婆的，他是第二第三主角。另外一个的枪法很准，但是他打枪的时候有个特点。就是要把枪转90度。也就是放平来打，他是主角。不知道这部电视剧叫什么名字/？好象是香港电视剧或新加坡
211455719.html	百度知道/教育/科学/学习帮助/	请在（）处填成语！快点，谢啦	李明天天不做作业，却想靠好成绩，真是（）\r\n面对敌人的枪口，刘胡兰（）\r\n自从那次我被选入校田径队的训练，我和跳高结下了（）\r\n2008年去北京参加奥运会，是我（）的\r\n陈亮读书（），爸爸问起时，他就（），闹出不少笑话\r\n林丽虽然长得（），但面对困难却（）
185635292.html	百度知道/教育/科学/理工学科/生物学/	外星存在智能生物吗，？？？？	外星存在智能生物吗？？？
177726983.html	百度知道/生活/	我想问一下现在泸州纳溪的房价大概是好多？新房子盖的多不？最小户型是多大阿？谢谢！	我们全家要迁回去的。谢谢大家拉！
199692395.html	百度知道/电脑/网络/编程语言/其他编程语言/	Response 对象 错误 'ASP 0251 : 80004005'	Response 对象 错误 'ASP 0251 : 80004005' \r\n\r\n超过响应缓冲区限制 \r\n\r\n/onlines.asp，行 0 \r\n\r\n此 ASP 页的执行造成响应缓冲区超过其配置限制。 \r\n\r\n<%@LANGUAGE=\"VBSCRIPT\" %>\r\n<!--#include file=\"inc.asp\" -->\r\n<!--#include file=\"pass.asp\" -->\r\n\r\n<%\r\nResponse.Buffer = True \r\nResponse.ExpiresAbsolute = Now() - 1 \r\nResponse.Expires = 0 \r\nResponse.CacheControl = \"no-cache\" \r\nResponse.AddHeader \"Pragma\", \"No-Cache\"\r\nfuse=request.Cookies(\"fuse\")\r\nuse=request.Cookies(\"use\")\r\nset rs=server.CreateObject(\"adodb.recordset\")\r\nstrsql=\"select id,ipp from ipp where userid='\"&fuse&\"' and datediff('n',dates,now())<10 and zxbz=0 order by dates desc\"\r\nrs.open strsql,conn,1,1\r\n%><html>\r\n<head>\r\n<meta http-equiv=\"Content-Type\" content=\"text/html; charset=gb2312\">\r\n<meta http-equiv=\"Expires\" CONTENT=\"0\">\r\n<meta http-equiv=\"Cache-Control\" CONTENT=\"no-cache\">\r\n<link href=\"style.css\" rel=\"stylesheet\" type=\"text/css\">\r\n<title>在线人数</title>\r\n<meta http-equiv=\"refresh\" content=\"30\">\r\n<style type=\"text/css\">\r\n<!--\r\nbody,td,th {\r\ncolor: #1462A2;\r\n}\r\nbody {\r\nbackground-color: #F6FBFF;\r\n}\r\n-->\r\n</style></head>\r\n<script>\r\nfunction ycs(id){\r\nid.innerHTML=\"已邀请\";\r\n}\r\n</script>\r\n<body background=\"gl3/gl3_r8_c1.gif\" leftmargin=\"0\" topmargin=\"0\" onkeydown=return(!(event.keyCode==78&&event.ctrlKey)) oncontextmenu=self.event.returnValue=false onselectstart=\"return false\">\r\n<table width=\"100%\" border=\"0\" align=\"center\" cellpadding=\"0\" cellspacing=\"0\">\r\n<%\r\nif not rs.eof then\r\nwhile not rs.eof\r\nmmid=rs(\"ipp\")\r\n%>\r\n\r\n<tr> \r\n<td width=\"100%\" height=\"20\" valign=\"top\"> <font color=\"#1563A3\" size=\"1\">●</font> <A HREF=\"userip.asp?ip=<%=mmid%>\" target=\"mm\"><%=mmid%> </a><a href=\"syc.asp?id=<%=rs(\"id\")%>\" onClick=\"ycs('yc<%=id%>');\" style=\"color:#FF0000\" target=\"ycwin\" ><span id=\"yc<%=id%>\">[邀]</span></a> \r\n</td>\r\n</tr>\r\n<%\r\nrs.movenext\r\nwend\r\nelse\r\n%>\r\n\r\n<br> <div align=\"center\">暂时没有访客在线</div> \r\n<%\r\nend if\r\nrs.close\r\nset rs=nothing\r\nconn.close\r\nset conn=nothing\r\n%>\r\n\r\n</table>\r\n<iframe src=\"\" name=\"ycwin\" width=\"0\" height=\"0\" ></iframe>\r\n</body>\r\n</html>
190050649.html	百度知道/游戏/单机游戏/	我已经下了rainmeter的汉化版，可不知道具体怎么弄，很多也都是英文，还有皮肤也很少，那位能发个邮件	我最近安装了rainmeter的汉化版，可不知道具体怎么操作，还有皮肤也很少，那位能发个邮件给我，我的邮件是caiyubo890825@126.com 另外想问一下具体做的时候，桌面是不是也要调整啊，比如xp自带的风景图片什么的都要去掉啊，谢谢
523721888.html		我到底要怎么办，再次成为第三者吗？	我们认识好几年了，他喜欢我我也喜欢他，可是他有未婚妻，也有小孩。所以我已经拒绝过他一次了，可是过年他来我家找我，表示放不下我，他真的是喜欢我。我又动摇了，可是他的家庭永远是阻碍，我不想因为我拆散他的家庭。可是我更放不下。我也不想当第三者，他给我时间让我想想。他说如果我还拒绝，他还是不会放弃的，虽然知道这样对我不公平，但是他就是放不下。我是真的不知道怎么处理，我只能控制住自己的情绪，理智点，不要点头，但是这事总要有一个结果。我好不容易狠心不联系，可是一见到他，电话里，聊天里那些狠心话全说不出口了。我真不知道，快疯了。
311608000.html	百度知道/文化/艺术/文学/小说/	谁有一女N男结局是NP的小说啊？ 我还要女强的最好也是NP的，谢谢了。	我的QQ是892929679
252106240.html		银企对账单 邮寄签收	今天邮局上门送信 ，是银行的对账单，但是忙，也没看就在他给的纸上签名了，签了2个名字，后来才想到 ，邮局信不是只投递到信箱吗？还有为什么要签2联名字呢，他们拿那个名字回去做啥呢？
536513041.html	百度知道/商业/理财/企业管理/	你好，我现在办理计算机信息系统集成资质，需要6个计算机信息系统集成项目管理经理证。	请问是不是5个中级和1个高级才可以？如果您知道行情的话顺便告诉下大致是在什么价位，多谢了
520014644.html	百度知道/商业/理财/银行业务/	我想办广发信用卡、我有一张建设银行的信用卡。有工作，但是不能证明，怎么办广发信用卡？	我想办广发信用卡、我有一张建设银行的信用卡。有工作，但是不能证明，怎么办广发信用卡？请求大侠教一下、
62268934.html	百度知道/电脑/网络/常见软件/办公软件/	我作电驴下了一些文件,是PDF格式文件,怎么用word打开呢?	请大虾们教的详细一点,不然看不懂!不好意思,谢谢了!!
519770692.html	百度知道/电脑/网络/硬件/	奔腾电饭煲怎么样	有人懂，这好吗
51606704.html	百度知道/电脑/网络/硬件/电脑外接设备/	U盘装系统	如何用优盘给电脑重装系统? 什么U盘都行么》》？》
297986128.html	百度知道/地区/辽宁/	营口白沙湾怎么样?	我想和女朋友 去北戴河的海边下海 玩玩\r\n\r\n2人一共1000快钱。 \r\n\r\n2天一宿 \r\n\r\n2个问题。 \r\n\r\n和北戴河的海边 \r\n葫芦岛与大连比 强吧？
527140361.html	百度知道/教育/科学/外语学习/英语考试/	单项选择	( )134、Turn left at the crossing. A. a second B. two C. twice D. second ( )135、I had no tome TV. A. watch B. watching C. to watch D. watch es ( )136、You’ll be late you don’t hurry. A. or B. after C. if D. with ( )137、When I came into the room,I saw him at the desk. A. write at B. writing in C. writing D. writes at ( )138、The students each many interesting books. A . has B. have C.is D. are ( )139、My uncle came here the evening of October 7. A. on B. in C. at D. for ( )140、I hear he lives in one of the in Shanghai. A. tallest buildings B. tallest building C. taller buildings D. taller building ( )141、Your father did some reading this morning, ? A. didn’t he B. wasn’t he C. did he D. was he ( )142、Is there useful book on the shelf? A. a B. an C. any D. some ( )143、lesley prefers . A . sing and dance B. singing to dancing C. to sing to dance D. to sing than dancing
96435070.html	百度知道/文化/艺术/	夜雪 此诗新颖别致,立意不俗.对夜雪的描写,最大的特点是什么?	此诗新颖别致,立意不俗.对夜雪的描写,最大的特点是什么?
136262090.html	百度知道/地区/山东/	2010年山东艺考成绩	问一下 2010年山东艺术统考成绩怎么查啊 有没有 网站查询或者查询电话啊 有的给个链接
