336537374.html	百度知道/电脑/网络/操作系统/系统故障/	如何制作mhdd 4.6启动光盘	如何制作mhdd 4.6启动光盘。大家能详细的说说吗？不会就是直接把mhdd 4.6光盘版刻录到光盘里就可以了吧？？
340622905.html	百度知道/娱乐休闲/音乐/华语流行乐/	哪位杰迷火速发个杰伦的《水手怕水》……跪求啊啊啊!!!	1103777186@qq.com
33191560.html	百度知道/医疗健康/妇产科/妇科/	女，50岁，睡觉时小腿肚子痛，但将其抬起后便不痛了，请问这是怎么回事？	不知道是咋回事？请大家帮忙。
328862739.html	百度知道/生活/服装/首饰/	SQLite 怎么解决 database is locked	并发时数据被锁 锁就锁吧 还报错。。。郁闷
328570364.html	百度知道/社会民生/求职就业/	我大一，参加的社团很忙，每天都要工作开会，饭也没时间吃，学习也没时间，个人时间也没有，要怎么办？	RT
33798906.html	百度知道/电脑/网络/操作系统/系统故障/	开机时的问题	为什么我开机的时候会自动显示\r\n请选择要启动的操作系统\r\nDOS工具集...那些东西```\r\n什么回事?\r\n出问题了吗?\r\n严重吗?
346012356.html		仙胎什么意思	语文老师让查的，这么简单的词…\r\n词语意思，冀教版小学五年级上学期27课猴王出世的词\r\n帮忙，就今天。
523273285.html		本地硬盘内的原厂状态备份已经被删除,您无法再使用Ai Rexovery进行原厂备份	华硕笔记本送去重装系统后,开机提示本地硬盘内的原厂状态备份已经被删除,您无法再使用Ai Rexovery进行原厂备份,是什么意思,有影响吗?
32164104.html	百度知道/医疗健康/中医/	现在是怎么回事呀，有哪位高手在帮我	我是学生，今年22岁\r\n由于几年前是做胃镜是浅表性胃炎，前天又做了个胃镜也是浅表性胃炎伴糜烂\r\n胃病这么多年我都能好好平常这样过，前年因为胃不好，搞到我休假一个月\r\n现在的主要的病状是腹胀，口干，苔白，全身乏力，精神不振，每天都不觉得饿，暖气，有时逛街一回家就超累，气短，游水更不用说了，游一下就觉得累，牙有时也会有点痛，吃西药根本不见效，消瘦\r\n因为我是学生，所以在学校都影响到我的学习，看了很多医生都不能搞定，现在对吃药都不兴趣了\r\n我想要中成药治疗，请哪会高手能帮帮我，胃虚吗。是胃热呀还是胃寒呀，搞不明白，有什么中成药好呀。。。香砂六君丸好吗？我想试试
460413241.html		\" 请做一下buing-buing吧~ \" 请翻译成韩文~	麻烦各位把这句翻译成韩文~ \r\n\r\n\" 请做一下buing-buing吧~ \" \r\n(是要对oppa们说的~所以就用简单直接的方式好了)
322508114.html	百度知道/社会民生/法律/	集团子公司之间调动，还需要试用期吗？	因为目前自己所在的集团子公司A面临转让，集团要将自己安排到集团子公司B，公司A这边劳动关系转移到公司B，在公司B需要重新签订合同吗？还需要重新规定试用期吗？
