325016809.html	百度知道/医疗健康/肿瘤科/	皮肌炎晚期症状	患者信息：男 60岁 四川 成都 \r\n病情描述(发病时间、主要症状等)：\r\n我爸患了皮肌炎3年了。1年前在成都华西确诊，通过治疗有所改善，在家治疗激素药有事吃有是没吃。他们到处乱求医。南昌都跑过。最后演变为吞咽困难。本来吃激素要全身要发肿，现在病情更加恶化。背后长血包，起不来了，耳朵也不怎么听得见了。今天打电话回去我哭了。好伤心，我准备请假带我爸去治。他都不去了，现在他肚子也有问题。还不能正常排便了，我妈说我爸现在全身都发白了。没有血色了。我妈给我爸说他还有一个月就要走了，我爸说话现在都很困难，听到我爸一次又一次的说，不要回来，不要回来，我好伤心，他们总认为这个钱，不想花我的钱，他说的他心中有数，差不多一个月要走了，要我好好生活，我现在该怎么办？怎么才能治好他，我不想失去我爸，我亲爱的爸，请问这种是到了什么程度症状？怎么治。我现在只有一万块钱。能让他多活两年我都开心，他现在是失去了治疗的信心，因为他自己痛了3年了，求求你们帮帮我！！！！！！\r\n\r\n想得到怎样的帮助：\r\n现在是到了什么程度？是晚期吗？怎么才能治好，。求求你们回答我，\r\n\r\n曾经治疗情况及是否有过敏、遗传病史：\r\n没有\r\n\r\n
237456289.html		这样加点pk用什么枪好一点？速射还是海神？ 本人只有一套流光，一套时装，别的追求不起。 SP模拟器加点情	新手漫游。。。
314115572.html	百度知道/娱乐休闲/度假旅游/	兰州情侣主题酒店	在南关十字西北书城南北向地下通道做过广告，好像叫唯爱还是简爱，反正有个爱，广告上有两个主题房间的图片，跪求详细地址和订房电话
333020177.html	百度知道/商业/理财/财务税务/	炸鸡排怎么将原料鸡胸肉处理成那么大 的	炸鸡排怎么将原料鸡胸肉处理成那么大的？？\r\n\r\n一般鸡胸是切片后捶打变大，还是先捶打变大后再切片？\r\n\r\n\r\n有没有设备可以自动完成切片？？？？？\r\n\r\n鸡胸肉要选什么样的鸡？多大为好？？？
511114883.html		【交易失败! CI17:客户尚未注册该渠道服务】.农行的证书网银 只要支付就出现上面那些字.	前几天还能用，有效期也没过，现在用不了，交易的时候就会出现 CI17:客户尚未注册该渠道服务。\r\n\r\n农行官网的证书登陆也登陆不了 怎么回事·
260686219.html		彩虹岛新手法师（火、风、圣三修）、、、问问题、、、	我在彩虹岛里玩了一个法师，今天21级了（任务升上去的。）。我出于好奇学了火魔法、圣魔法和风魔法。没有学匕首的。（我不玩PK的。也不太副本、也没人和我组队）能不能继续玩呢？以后会不会弱到根本打不动怪啊？
89100972.html	百度知道/商业/理财/保险/	保险公司为营销员开具收入证明所承担的风险	保险代理人的流动性大且收入比较不稳定，保险公司为其保险代理人出具收入证明所承担的风险是不是很大，开具怎样内容的收入证明才能将保险公司的风险降至最低？
413446969.html	百度知道/游戏/网易游戏/梦幻西游/	梦幻西游是停89好还是升90押镖好	我在北京1区生日快乐服务器，我现在是差不多89级DT，我想问一下，我这个级别是停在89级好，还是升到90级，拿光武啊，还可以押镖，我不太喜欢比武。我又怕升到90级做活动，刷副本啥的没人组队啊
390701689.html	百度知道/电脑/网络/笔记本电脑/其它笔记本/	想买一款笔记本电脑用的音箱（200及以下）、推荐下、谢谢了	寝室断电之后还要用的、有源音箱断电之后是不是就不响了？如果不响了就只能选无源的了...\r\n要两个的、不要像漫步者M16那种一个的、我是想左右一边一个那么放的\r\n我比较相信品牌、漫步者、麦博、博士、威惠什么的就行\r\n虽然我略微有点发烧级、但是目前来讲够用就行、也没多少钱、先买个入门级一点的\r\n谢谢了......
41619834.html	百度知道/电脑/网络/	年的五笔怎么打啊	年的五笔怎么打啊
93305959.html		我是09届想考湖南交通职业技术学院,湖南工业职业技术学院长沙民政学院中的一所.偏向艺术类,请问哪个好?谢	爱好偏向艺术类,请问哪说比较好?谢谢~`
2692799.html	百度知道/医疗健康/	脊椎病应该怎么治疗？	平时应当注意什么？平时自己应该怎么治疗？\r\n在此谢谢啦！
39896158.html	百度知道/教育/科学/学习帮助/	修改句子----人们在小溪里横着摆上一排搭石----改成把字句是？	下面是五种答案，请您选一种最佳答案，最好说明理由。谢谢.\r\n1。人们把一排搭石横着摆在小溪里。\r\n2。人们把搭石横着一排摆在小溪里。\r\n3。人们把小溪里横着摆上一排搭石。\r\n4。人们把搭石在小溪里横着摆上一排。\r\n5。人们把搭石横着在小溪里摆上一排。
92508445.html		天龙八部神器打碎后怎么做第二把神器？	谢谢，说的明白些，如果好我加分
31382687.html	百度知道/生活/家居装修/	怎么样装修一间快餐店	感觉很舒服~~
318457744.html	百度知道/娱乐休闲/宠物/	狗狗乱蹦乱跳！怎么办？	他老是钻墙角~！！！
98242536.html		中文翻译成英文	摘要\r\n20世纪90年代，国际上电子和计算机技术较先进的国家，一直在积极探索新的电子电路设计方法，并在设计方法、工具等方面进行了彻底的变革，取得了巨大成功。在电子技术设计领域，可编程逻辑器件（如CPLD、FPGA）的应用，已得到广泛的普及，这些器件为数字系统的设计带来了极大的灵活性。这些器件可以通过软件编程而对其硬件结构和工作方式进行重构，从而使得硬件的设计可以如同软件设计那样方便快捷。这一切极大地改变了传统的数字系统设计方法、设计过程和设计观念，促进了EDA技术的迅速发展。 \r\nEDA是电子设计自动化（Electronic Design Automation）的缩写，在20世纪90年代初从计算机辅助设计（CAD）、计算机辅助制造（CAM）、计算机辅助测试（CAT）和计算机辅助工程（CAE）的概念发展而来的。EDA技术就是以计算机为工具，设计者在EDA软件平台上，用硬件描述语言HDL完成设计文件，然后由计算机自动地完成逻辑编译、化简、分割、综合、优化、布局、布线和仿真，直至对于特定目标芯片的适配编译、逻辑映射和编程下载等工作。EDA技术的出现，极大地提高了电路设计的效率和可*性，减轻了设计者的劳动强度。\r\n本次设计在EDA开发平台QUARTUS||6.0上利用VHDL语言设计数控分频器电路，利用数控分频的原理设计音乐硬件演奏电路，并定制LPM-ROM存储音乐数据，以“梁祝”和“月亮代表我的心”两首乐曲为例，将音乐数据存储到LPM-ROM，就达到了以纯硬件的手段来实现乐曲的演奏效果。只要修改LPM-ROM所存储的音乐数据，将其换成其他乐曲的音乐数据，再重新定制LPM-ROM，连接到程序中就可以实现其它乐曲的演奏。\r\n\r\n关键词： FPGA/CPLD，音乐硬件演奏电路，VHDL语言设计，QUARTUS||6.0
240058166.html		浙江育人专修学院好吗？	通过朋友介绍得知的，想读自考。
26506749.html	百度知道/电脑/网络/互联网/网络连接/	路由器不能使用	我是电信的,现在不能用路由器了,是不是电信限制了呀,怎么办呀,请指教!\r\n谢谢!\r\n急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急!
96929710.html		如果已经博士毕业想去欧美国家读书还是这个专业可以读什么？ 博士后吗?	如果已经博士毕业想去欧美国家读书还是这个专业可以读什么？ 博士后吗?
245499025.html	百度知道/教育/科学/外语学习/	六人行怎么样	六人行作为流行全球的美剧，得到了千百万人的认同，是许多人学口语的最佳教材。不过我有很大的疑问。我也听过一遍了，第一遍没听太懂，以为是自己水平太低的缘故。第二遍越听越感觉有问题。太美国化了，有些话完全不能理解，翻译成中文我也觉得逻辑不通，可能和很多典故有关，也许其他原因。但是看最近2009,2010年新出的美剧比如V星入侵，吸血鬼日记等等发现就非常不错，很通俗，中国人都可以看懂，我现在怀疑六人行的学习效果，希望大家给点意见
341448475.html	百度知道/娱乐休闲/明星/日韩明星/	像这种图片 美图秀秀要怎么弄啊	如下图 我觉得弄的很好看 谁来告诉我是怎么弄？
273654302.html	百度知道/医疗健康/男科/	男人的蛋蛋做完爱后会软软的没弹性吗？一般多长时间能恢复，怎样检查老公和别人有没有最爱呢？	患者信息：男 \r\n\r\n
9725390.html		献血后要注意些什么？	我前几天去献血后\r\n感觉最近一直没精神，老想睡觉\r\n怎么办？
337765874.html	百度知道/娱乐休闲/电影/	跪求一部鬼片电影，进来看看吧啊	有人开车撞到人，然后有个女鬼要杀他们家人，最后剩下一对母女，他们找到一个法师，然后女鬼和法师斗，法师摆了个五行阵（出来五个五行神），因为女鬼生前是个会法术的人，她飞过去一看就知道是五行阵。那对母女就被土神护着,
40270666.html	百度知道/生活/起名/	给宝宝起名字！！	男方姓时，女方姓陈。是个男孩，各位请各显神通，起个特别，意义有好的名字！！
90172331.html	百度知道/资源共享/软件共享/	电子词典是电子书吗	N73电子词典是什么格式的啊
326604084.html	百度知道/电脑/网络/互联网/网站使用/	搜狗坏了,怎么切换？	可以聊天，但是无法发微博之类的，一打字就是字母，按Shift没用，右下角如图！
253227107.html	百度知道/电脑/网络/互联网/网站使用/	为什麼我下载了一个看看网络电视卸载不了?卸载的时候它说(文件已损坏)请问要怎样才能删除啊？	为什麼下载了一个网络看看电视卸载不了啊？卸载的时候出现(文件已损坏)还有那个迅雷也是卸载不了，又不通用谁知道怎麼卸载啊？谢谢回答。。。。。。。
322017995.html		请发一份关于现金流水账，银行日记账，明细账，总账EXCEL电子表格 我想要实列的表格，请发到我的邮箱里	QQ邮箱48916014
76047862.html	百度知道/教育/科学/出国/留学/	本科即将毕业想换专业出国留学	本人大学即将毕业 所学专业为translation & interpretation 在澳门念大学 主修中英翻译 同时辅修简单的葡萄牙语会话 想在本科毕业后 换专业出国留学 本人意向是企业管理专业 美国为首选 想征询一下各位的建议 不知道这个想法可行否 以及国外入学都需要什么证明 如何申请等细节问题 希望知情者能与已告知 非常谢谢~~~
21236495.html		我一个朋友的阴部（睾丸皮那一片）涂抹了癣水，结果溃疡了（跟被烧伤了一样），请问怎么治疗才能好得快一	我朋友首先是阴部（睾丸皮那一片）长癣，然后涂抹了癣水，结果溃疡了（跟被烧伤了一样），他很焦虑，请帮忙指点一下怎么治疗能好得快一点！\r\n急！！！
