214707750.html	百度知道/电脑/网络/常见软件/办公软件/	如何将EXCEL的两个表格中查找一样的数据并自动显示出同一数据的差异数？？？	比如：\r\n《表一》 中\r\nNO 数量 相同数据 相同数据的数量 两者差异\r\n1 17 \r\n2 15 \r\n3 19 \r\n4 18 \r\n5 14 \r\n6 13 \r\n7 11 \r\n8 15 \r\n9 20 \r\n《表二》 中\r\nNO 数量\r\n2 15\r\n1 17\r\n4 18\r\n5 14\r\n8 15\r\n9 20\r\n3 19\r\n7 11\r\n6 13\r\n\r\n\r\n怎样才能在表一的空白处做出筛选呢？？请各位高手帮帮忙！！！！！急！！！
138903575.html	百度知道/电脑/网络/硬件/电脑外接设备/	电脑显示器在开机状态下节电模式怎么唤醒	那位大侠帮帮忙
332948289.html		想去日本旅游，不知道去哪里比较好，希望帮忙介绍下。	谢谢！
144167496.html	百度知道/教育/科学/理工学科/数学/	负8的2009次方乘8分之1的2010的次方等于多少	怎么做呀
348293311.html		本人姓洪，男宝宝的爸爸，宝宝是公历2011年11月15日晚上8点01分出生的，五行缺火。求名字，谢谢。	宝宝的妈妈姓王。求高手赐名，并且做分析，谢谢。
2070863.html	百度知道/烦恼/情感情绪/	双子和水瓶真的很配吗??	我是双子座,男朋友是水瓶的,我们在一起经常斗嘴,而且还总闹得不欢而散,他比我小半岁,可我......所有网站上都说这两个星座最般配,可我就不觉的,我改怎么办??
35656809.html		请问如何将电脑上的文件备份？	请问如何将电脑上的文件备份？备份之后即使将电脑还原之后，电脑上也还存在原文件......
138219822.html	百度知道/游戏/掌机游戏/PSP/	为什么PSP和PC的实况足球2010不一样呢？	比如大师联赛里的经营系统，PC版的不可以友谊赛点球，而PSP版的可以。\r\n看起来PSP版的2010和09没啥区别似的。。
34202594.html	百度知道/教育/科学/理工学科/化学/	打枪后，冒出的白烟是二氧化碳吗，如果不是，那是什么？	它又是怎样形成的呢？
337031195.html	百度知道/电脑/网络/硬件/显卡/	显卡升级问题：现在用的是GTS250/256bit/1G，现在看上那个HIS 希仕 H679F1GD 1GB 256bit GDDR5。	如题。性能能有多大提升，有必要换么？
208097123.html	百度知道/医疗健康/妇产科/产科/	剖腹产21个月了，现在怀孕了，可以要吗	我在2009年2月份生的，当时是剖腹产，现在过了21个月，怀孕了，不知道现在怀孕可以吗，我去医院检查过，医生建议2年后再要，只差3个月就2年了，不知道可不可以。咨询下有谁知道子宫伤口是否完全好，用什么方法可以检查出来。
324233130.html	百度知道/资源共享/软件共享/	今天去面试软件，笔试回答 的还可以就是面试上面试官问了几个问题 回答错了好几个 都是基础的	你们觉得那个公司会要我吗？我们班三个人一块去的，哎··我面试java
138348072.html		推荐一本用来练习日语听力的书！二级水平！	推荐一本用来练习日语听力的书！二级水平！推荐一本用来练习日语听力的书！二级水平，要好用的…语速不要很快，而且要有听力原文和带MP3光盘…好的我会再加50分，分有的是
230210033.html	百度知道/游戏/网页游戏/赛尔号/	赛尔号这个莫比好吗	大家看看，谢谢了
331639904.html	百度知道/教育/科学/外语学习/英语考试/	英语4级考试满分多少	RT
140628560.html	百度知道/地区/河南/洛阳市/	洛阳附近适合自助烧烤及钓鱼的地方？	主要是自驾游和垂钓，当然风景要好的！！！
215418987.html		春节期间去横店玩的话？	人多不？有优惠不？
204663355.html	百度知道/烦恼/恋爱/	有男朋友的女生进	放假回家，你们的男朋友是比你们先走呢，还是把你们送走了他才走
147526787.html	百度知道/商业/理财/股票/	上海金融证券投资有限公司属于上海哪个工商局管?	上海金融证券投资有限公司属于上海哪个工商局管?
257700750.html	百度知道/游戏/	跪求英雄无敌5东方部落高手解决问题	我下的是绿色免安装的简体中文版 是3.0版本的 操作系统是W7 为什么15项修改器不能用 根本不能激活
214530159.html	百度知道/电子数码/手机/通讯/	诺基亚5330怎么同时挂两个QQ	诺基亚5330怎么同时挂两个QQ
31093656.html	百度知道/地区/北京/	有谁吃过北京那里的大饼？该怎么做啊？？？	问了这么久不知道谁会做北京那里的大饼啊！
266998996.html		高中英语用新概念3效果怎么样	高考英语120分 目前只有七八十分的水平，该怎样提高？高考想考到95分左右，现在高二要结束了，有什么好的学习方法吗，详细一点，还有现在用新概念3来的及吗？
210802013.html	百度知道/商业/理财/保险/	我们药店被劳动局医保局叫停三个月不能划卡。现在让我们写整改报告。	就是想问一下是否有之前有经验的人士教一下，怎样写这个整改报告呢。主要原因是当时检查时正好驻店药师出去了不在，还有就是货架上有非药品。这二个是违规的。除了整改这二点，其它就应该再加些什么呢？谢谢了
234408563.html	百度知道/游戏/巨人游戏/征途/	征途2装备最好的是谁	征途2装备最好的是谁
91294004.html	百度知道/社会民生/军事/	我是06年参军08年退伍,农村户口不只地方有什么待遇?	我想咨询以下义务兵退伍后有什么待遇,比如找工作或贷款
9069692.html	百度知道/生活/起名/算命/	带海字的海洋生物	鸟类不算，要生活在海里的，如；海星，海葵等
235213415.html	百度知道/烦恼/交友技巧/	怎样对待这个不要脸的女人	那个女人是男友玩漂流瓶加的 这倒是无所谓 大家要交朋友 可是还没有认识几天那个女的就对我男友讲她跟别的男人上床的问题 还讲自己一丝不挂的 然后还是处女 不懂她对男友讲这些什么目的 我发现后第一反映就是让男友拉黑这个女人不要联系 男友说他们之间没什么 没有拉黑的意思 我再三逼迫下拉黑了 近期我又看到了那个女人在我男友号上 那个女的评论老公的照片 留言 我怎么对付她
91733814.html		冰箱有强烈的异味,像是塑料的味道。怎么解决？急！！	前2天把楼上的冰箱搬下来，（已经用了2年了，一直没有问题）回来后用了一天发现储藏室有很强烈的塑料味，里面放的食品都有这种异味了，打电话去客服咨询回答竟然说不知道怎么解决。
71661213.html		柯南的<<魔术爱好者杀人事件>>基德在什么时候登场?这个故事主要内容是什么?	柯南的<<魔术爱好者杀人事件>>基德在什么时候登场?这个故事主要内容是什么?
314422730.html	百度知道/电子数码/	想入手一部手机，目前纠结于诺基亚E5-00和摩托罗拉XT316之间。	学生用，平时就上网、听音乐、拍照，不怎么玩游戏，友友们给推荐一下，这两款哪个性价比高一些。
261363629.html	百度知道/游戏/腾讯游戏/地下城与勇士/	五一的希望邀请函任务秀秀大家都出什么好东西了	本人没人品，只出了个二十万的巨，摇罐子到出了个50cc
81413193.html	百度知道/娱乐休闲/电影/	想知道这是哪一部科幻电影	影片里的异型体是透明的液体状的,很长,像蛇一样游走,而且头可以变化成各种人的脸型,忘了是在海底下还是在宇宙里了,而且好象还和人挺友好,好象是
77569490.html		有没有手机QQ2007通用版下载地址？？	我手机是MOTO Z3 腾讯网上的QQ2007怎么不能用啊~~现在急求~~希望哥哥姐姐帮帮忙~~~
306305073.html	百度知道/娱乐休闲/电视/	外国电视剧 主角是一男一女 里面演的都是些稀奇古怪的事	我记得有集是说一个镇的人不知道什么原因都不能动，后来两主角是看监控快放才发现不是没动而是变的很缓慢，还有集是说房主老是被树藤脖子，后来发现这树长在没有阳关的地下室已经长满的整栋房子，还有集是说一个镇的人老是喝水，但还是死于缺水，后来在胃里发现有个白白的东西是导致脱水的，很小的时候看的，好像是央视哪个台，有没有人野看过这片子？？现在很想再看看。。。没分的新手，希望知道的能告诉下。。。谢谢
83749631.html	百度知道/医疗健康/妇产科/	月经来临之际我吃了紧急避孕药 会导致月经停止吗	今天我吃了紧急避孕药 可是刚吃不久月经就来了 请问这样会有导致月经都停止吗 或者对身体有什么危害吗、
