43002116.html	百度知道/电脑/网络/硬件/CPU/	P4 3.0E（HT）和 PD915 2.8E那个性能更强	P4 478针3.0E（HT）和 775针PD915 2.8E那个性能更强？综合评比，还就是性能强在哪？
428224955.html	百度知道/游戏/网络游戏/	魔幻大陆 怎么才能提高战斗力啊？	我在广东二区，才73级法师，用的是70级裁决套装，不想在换套装了...只有一个强化到了4级，其他装备都才1、2、3级左右，裁决套装每一个套装都高移强化过了一个或两个，斗篷、戒指还有一个东西都是才50级的，十分垃圾，没强化过。我战现在才10867，工会技能都提升完了。我只有一些钱，再换套装没钱了，所以不要叫我换套装了。我现在想把战提升到W7或更高，怎么才能提升？
162654829.html	百度知道/地区/广东/	广州到乌镇 自驾游	我们从广州出发到乌镇，要怎么样才比较好？是自驾游。。。\r\n然后晚上住在哪里？大概是多少钱？\r\n从广州到乌镇玩多少天比较合理？
166717084.html	百度知道/电脑/网络/互联网/网络连接/	如何用一条网线接两台电脑上网	我和邻居一起接网线，我接他家，该怎么接啊，我买了个路由器了，还要买那些线，该怎么设置，说详细点，不要网上复制了，网上说猫什么的看不懂，说详细的，谢谢了
334234305.html	百度知道/电脑/网络/编程语言/其他编程语言/	asp.net 中repeater控件和linkbutton 的使用方法	<asp:Repeater ID=\"Repeater1\" runat=\"server\" \r\nonitemcommand=\"Repeater1_ItemCommand\">\r\n<ItemTemplate>\r\n<asp:LinkButton ID=\"LinkButton1\" runat=\"server\" onclick=\"LinkButton2_Click\" ><%# Eval(\"brand\") %></asp:LinkButton>\r\n</ItemTemplate>\r\n</asp:Repeater>
330693726.html	百度知道/教育/科学/升学入学/高考/	不读书会后悔吗？非得读书吗？成绩还不错，由原来的听话的学生到了现在逃学，知道以后会后悔却还是这么做?	有谁能帮帮我？告诉我怎么做？现在的自己 ，知道什么事情是对的 ，却不知道去做。知道什么事情是错了，却还是做了？由原来老师认可的乖学生到了现在逃学的地步。我该怎么办？
309054645.html	百度知道/电脑/网络/互联网/	关于超级QQ。 如果我删除了一个人（或者拉黑），那么当我用超级QQ的时候，他能看见吗？	RT
325332989.html		我有严重忧郁症，但我想学心理学。真相与快乐不可兼得，可我不希望这样的事发生在别人身上，我该怎么做？	患者信息： 16岁 \r\n病情描述(发病时间、主要症状等)：\r\n从前不会笑，而现在却会无缘无故笑，就像精神病一样。\r\n\r\n想得到怎样的帮助：\r\n该怎样做我才会快乐？\r\n\r\n曾经治疗情况及是否有过敏、遗传病史：\r\n没有治疗过。\r\n\r\n其实我很了解自己，只是不想去面对。
162831415.html	百度知道/教育/科学/升学入学/高考/	广东省有关2011年复读问题	我是2010年考生，因为考得很差，才400多分，3A都不到，想复读，想在这问问有什么好一点的学校招复读生？我是佛山户口，南海有什么学校招复读生的？我听说往届南海华附也招，大家有什么推荐的，帮帮忙，在这里先谢谢大家了！
158826525.html	百度知道/电脑/网络/操作系统/系统故障/Windows/	XP暑假打算重装 大虾们来帮忙！	我原来的系统也是XP的不过是四五年前的版本 如果用原来的盘装要打很多补丁 用盗版可以吗 如果不用盗版 能不能把补丁的信息取出来之后再复制到重装后一些文件夹去 这样行吗 重装之后很多软件的注册表信息是不是都会没掉 用起来会很麻烦吗 还有介绍一些好用的装机必备软件 呵呵
463622325.html	百度知道/生活/美容/塑身/护肤/	美容护肤要注意什么?还有哪些死角??	就朋友说我除了脸上的护肤做得还不错之外，其他的地方都太差了，我想知道还有哪里？要怎么做？
323041904.html	百度知道/电脑/网络/	DNF的剑魂时装是加光剑精通好还是破极兵刃好？	还是加其他的？本人70了。
345356020.html	百度知道/电脑/网络/硬件/电脑外接设备/	显示器60赫兹就一直闪，75赫兹没事?但是模糊。为什么?	买电脑两年拉，显卡和内存都拔出来擦拉，显示器60赫兹就一直闪，75赫兹没事?但是模糊。为什么? 前段时间有过闪的情况，但是后来没事拉，今天突然又闪拉，网上搜下说调到75赫兹就行，不是闪拉，但是模糊拉，没原来清晰。怎么处理？
168594250.html	百度知道/教育/科学/外语学习/英语考试/	电力局会查英语四级证书吗？	电力局人事的要求要英语四级证书，我不知道他们会不会查~听说网上现在不能查真假~我想问下他们到底会不会查啊~~~急~！！
164544955.html		求AKB48的所有歌曲	有网站的发网站,要求连接速度快点儿的.\r\n有歌的发歌,URL:245044148@QQ.com\r\n都没有的话,就说歌名.\r\n要全部的,好听的难听的全要.
161118178.html		我的是4M的电信，一个猫，一个4口的路由器，接一个24口大交换机，有人看在线，网速很慢	如何设置交换机限速．我的交换机是TP-link的，型号是TL-SF1024D ，请高手人士回答。
316585334.html	百度知道/教育/科学/学习帮助/	父亲的考题中一题：这篇短文，刻画儿子主要采用了肖像和动作的描写方法，所起的作用是什么	父亲的考题中一题：这篇短文，刻画儿子主要采用了肖像和动作的描写方法，所起的作用是什么
515398717.html	百度知道/烦恼/恋爱/	摩羯座男友分手后马上有了女朋友，后来才知道他们早就开始了。我和他交往了一年半，现在我还是爱他！	我们交往了半年，后来经常吵架，导致说了气话而分手。和他在一起的时候我就知道他很爱玩，但是不是坏人，是不是被他前妻伤害过，不珍惜女人，但是他真心对我好过，爱过我，虽然他背叛我了，很心痛，但我还是爱他。最近我们有联系，有次他喝醉了，约我见面，我问他怎么想起我了，他说，没有喝醉了就不会想你。他似乎不是很喜欢新女友，经常吵架。我问他我们还能合好吗，他说不知道。现在有时候联系，但短信有回也有不回，回的也很简短。前天电话打过来聊了半小时，说他现在很自由，没人管他，很好！还说想要小孩，我说我帮你生啊，他很高兴的答应了。我不知道他现在什么意思，我承认我伤过他，但是我保证过以后不会，他是不相信我还是逗我玩，故意整我？我不知道怎么办，他是B型摩羯座。最好又摩羯男帮忙分析一下！拜托了！
163571466.html	百度知道/电脑/网络/编程语言/其他编程语言/	数据库设计实验题目：人事管理系统 .....	1、系统功能的基本要求：\r\n 员工各种信息的输入，包括员工的基本信息、学历信息、婚姻状况信息、职称等。\r\n 员工各种信息的修改；\r\n 对于转出、辞职、辞退、退休员工信息的删除；\r\n 按照一定的条件，查询、统计符合条件的员工信息；至少应该包括每个员工详细信息的查询、按婚姻状况查询、按学历查询、按工作岗位查询等，至少应该包括按学历、婚姻状况、岗位、参加工作时间等统计各自的员工信息；\r\n2、数据库要求：在数据库中至少应该包含下列数据表：\r\n 员工基本信息表；\r\n 员工婚姻情况表，反映员工的配偶信息；\r\n 员工学历信息表，反映员工的学历、专业、毕业时间、学校、外语情况等；\r\n 企业工作岗位表；\r\n 企业部门信息表。\r\n\r\n3、本课题设计的基本要求：\r\n（1） 必须提交系统分析报告，包括系统的功能分析、系统的功能模块设计、数据库的数据字典，数据库的概念结构（E－R图），数据库中的表、视图（如果使用）、存储过程（如果使用）的结构和定义（可以用SQL脚本提供）；\r\n（2） 程序设计的报告：包括程序的运行环境、开发环境、程序的详细设计（包括模块之间的关系，模块的功能、主要功能实现的程序段）\r\n（3） 系统的源程序，包括数据库脚本程序。
163093523.html	百度知道/教育/科学/院校信息/	河北工程大学专业	河北工程大学里面的机械制造及自动化专业在山东的录取分数大约是多少啊？山东2本线是540左右，大约多少分能进这个专业
160654841.html		古代妓院管理人员等级分布	有用.....
529568058.html		wow20级人类术士去哪里搞好装备?	wow20级人类术士去哪里搞好装备?
52136092.html	百度知道/电脑/网络/常见软件/办公软件/	Realplayer附加组件	我的Realplayer要一个\"application/x-pnimagemap\"的东西，在哪里找啊?\r\n谢谢!
33956824.html		我的衣服的后面有一个洞该用什么样的贴花还是别的什么缝上去比较好看，我的衣服是白色的。	我的衣服的后面有一个洞该用什么样的贴花还是别的什么缝上去比较好看，那位高人出出注意。谢谢！我的衣服是白色的。
88426968.html	百度知道/地区/北京/崇文区/	北京崇文区沙子口去朝阳区妇产医院怎么去？	我想自己开车去北京妇产医院，从崇文区沙子口出发怎么开到朝阳区姚家园251号北京妇产医院呢！
