18434856.html	百度知道/电脑/网络/互联网/	1M带宽这样用怎么样，会相互影响吗？	五台电脑通过交换机、已开通路由的ADSL调制解调器共享宽带上网，请问如果1M带宽用来浏览网页、上下QQ客户机之间会受影响吗？
184856416.html		口袋妖怪黑白玩不了	下载到NDSL上读取时候就出现一些英文，进不去，这怎么办？我的是DSTT烧录
192985965.html	百度知道/娱乐休闲/电视/	好看的电视剧~~（女强）	女主很厉害的电视剧，现代古代都行~~\r\n男主不要比女主更厉害啊~~
192540517.html	百度知道/娱乐休闲/收藏/	价值由什么决定	价值由什么决定
99314207.html	百度知道/电脑/网络/常见软件/办公软件/	vista用不了word？？？？？？？？？、	谁帮我找个vista下能用的word！一定要能用，能写字有工具栏！我都找一晚上了，不是不支持就是不能打字，郁闷中。
88514763.html	百度知道/游戏/电视游戏/PS系列/	太鼓达人汉化版如何安装	我下载了汉化版PSP_tg2压缩包，里面有四个文件：dh iso psp x\r\n我复制了iso中的文件进psp，但是却是日文版的。\r\n怎么办啊 怎么弄成中文呢？？多谢～～！！！！
196864556.html	百度知道/教育/科学/升学入学/小学教育/	小学三年级数学和生活	小学三年级以数学为素材，联系生活原创一个自己热爱生活、享受生活、亲近生活的作品。可以是一幅画，一个ppt,一个小报。 谢谢
183043006.html	百度知道/电脑/网络/操作系统/系统故障/Windows/	请教各位电脑达人，小弟最近想买套组装电脑....	我的想法是买组装机，想在网上组一套，但小弟对电脑操作还可以，硬件那些东西不太懂 不了解怎样的配置算好 另外也挺担心在网上买到什么几手货 不是原装的。\r\n在当地（辽宁地区）这边实体店 价太高了我又不懂没发跟人砍价，所以请网上的高手门 给指点一二 第一，在网上买好还是实体店买好？ 第二，买组装的还是整体的好？如果买套玩游戏什么没问题的大概要多少钱？内存什么这那那些配置多少才算够用？ 麻烦大家讲详细点 先谢了！！
90403134.html		从成都金沙车站到白马寺坐多少路公交车？	顺便问下要坐多久哈？
99259448.html		至高粉丝指令2（一定要全文）	好的话 我追加20分
9625577.html	百度知道/烦恼/两性问题/	解除手淫的问题	现在控制在1星期1次，但是从网上说如果解除手淫达1个月以上不射精容易得无茵性前列腺炎。看了很矛盾，到底解除不呢？
193656513.html	百度知道/电脑/网络/操作系统/系统故障/	我的手机NOKIA5233, 为什么信息提示音响了，打开却没有信息	我的手机NOKIA5233, 为什么信息提示音响了，打开却没有信息，好几次了，360查看拦截记录，也没有记录，不知道是什么问题。不知道是被屏蔽了还是怎么了。如果是被屏蔽了，我怎么取消屏蔽
92686545.html		关于计算平均增长速度中的基期问题!求高手~	如题 2000到2005年 平均增长率 应该是以1999年为基期 还是 2000为基期算呢??希望给个准确答复 再举例!!!感激不尽!!!
93044182.html	百度知道/生活/美容/塑身/	请教达人!!过早的保养以后会怎样	我现在十八岁.我护肤是在初中时候开始的,那时候脸上长豆就买了好多东西来去豆,后来就总是自己调面膜来去豆印,那时候每天都做.现在就是晚上用柔肤水来敷脸.我听我同学说过早的保养以后皮肤会过早的衰老,是吗
