17345129.html	百度知道/游戏/电视游戏/	谁知道莎丽是怎样练成左手剑法的？	《虹猫蓝兔七侠传》
270103488.html	百度知道/社会民生/其他社会话题/	为什么日本的音乐听上去有种说不出的感觉	像 李克勤的红日是翻唱日本的 听的好舒服！ 还有邓丽君的漫步人生路 王菲的容易受伤的女人 都是翻唱日本的 千千阙歌 等等等等 太多了 为什么 日本的音乐听起来那么 销魂呢 日本好强啊！！！！
174530659.html		蜂蜜加豆浆喝了会怎么样？！！！急！！！	今天喝了加了蜂蜜的豆浆（摊凉了的），可是上网一看发现很多人都说不可以这样搭配。可是我已经喝了。会怎么样T T
172503567.html	百度知道/生活/美容/塑身/祛斑/祛痘/	痘坑再长一次痘痘不弄破 会不会就没有了	在痘坑上再长次痘痘 等痘痘消了 会不会就没了
278129300.html	百度知道/烦恼/夫妻/	我和我老公离婚孩子会归谁抚养	我和我老公结婚后发生了点事情，所以我俩名下都没有财产，我们的房子是我爸爸的名字，我家有台营运车是他姐姐的名字，他平时就开我家的出租车，我俩结婚才一年总是吵架，他总是不务正业经常赌博 这次还因为吸毒被拘留了，我要和他离婚，财产我不在乎，我就像知道这种情况孩子会归谁抚养，孩子6个月了，但是不喝母乳是吃奶粉的，因为我结婚之后一直在家照顾孩子没收入，他开出有收入，孩子会归他吗，有知道的吗 谢谢
171956631.html	百度知道/电子数码/手机/通讯/手机购买/	LG棒棒糖手机和三星SCH-F839的触屏手机那个比较好？	各位哥哥姐姐弟弟妹妹大叔大婶们，请问LG棒棒糖手机和三星SCH-F839的触屏手机那个比较好？？？？
175853974.html	百度知道/电脑/网络/笔记本电脑/其它笔记本/	性价比高的笔记本电脑有哪些	我想买台笔记本，想知道性价比很高的本～价格在4500以内（重庆主城区）请大家帮我推荐几款～谢谢了
286443395.html	百度知道/文化/艺术/文学/小说/	小说弄潮怎么样	小说弄潮怎么样
49902123.html	百度知道/电脑/网络/电脑装机/选购/	请各位帮忙配置电脑	本人对电脑硬件不是很在行，现在想买电脑，请帮我看看需要什么硬件？什么品牌的比较好？顺便给我个大概价位（这是最重要的），谢谢。\r\n\r\n\r\n初步打算要: \r\n4核的CPU,水冷，320G的硬盘，DVD刻录机，1G左右或以上的内存\r\n\r\n\r\n除此还需要 电源，主板，显卡，由于这些不是很懂，所以请懂的大人帮忙看看需要配什么好。
27287327.html	百度知道/烦恼/恋爱/	男女朋友相处应该是什么样	```
266168346.html	百度知道/教育/科学/理工学科/数学/	肆拾万小写怎么写	肆拾万小写怎么写
