372102490.html	百度知道/游戏/腾讯游戏/穿越火线/	登录穿越火线游戏的时候怎么才能让战队徽章在自己游戏名字后面显示？	我自己创建了一个战队，也设定好了战队的徽章，但是我登录游戏时发现我的名字后面的徽章不显示，这是为什么？
114635865.html	百度知道/娱乐休闲/动漫/	寻找一部机器动画片	剧情记不太清了 就记得这部动画最后是敌人建造了一个人工白色星球 星球上有一门方形超级大炮（可能是方形的）可以摧毁一个行星 反正是最后通牒要干掉地球什么的\r\n\r\n主角们驾驶的机器人有两台 第一台用的是手枪 因为签订条约被拆除了 \r\n第二台是秘密建造的（好像形状和第一台是一样的） 用的是机枪 \r\n\r\n最后那门行星大炮要开炮的时候，主角们驾驶第二台机器飞进炮口里面把身上的所有武器一起发射破坏了大炮 而且每次主角机干掉别人的时候屏幕中央都会有锁定镜头，然后就全弹发射干掉敌人 \r\n\r\n这部动画90年代国内播放过
37938920.html	百度知道/生活/起名/	姓徐的女孩改什么名字好?	本人因为家庭原因要改名字..\r\n希望各位江湖中人帮帮忙!!\r\n名字里最好有岚或影字
109923690.html	百度知道/电脑/网络/笔记本电脑/联想笔记本/	联想笔记本玩游戏哪款好？	价格在4000~~5000之间``散热功能不能很差```\r\n知道的朋友告诉我下\r\n小弟我在这谢谢了！！！！
397494917.html	百度知道/商业/理财/商务文书/	构思中的一种编码方式，可以申请专利么？如果可以怎么申请？如何转化为经济效益？	有人愿意一起讨论一下么？百度hi我
31601250.html	百度知道/教育/科学/职业教育/公务员考试/	请帮忙我做几道考公务员的数列题	1. 24,70,208,( )\r\nA.140 B.416 C.622 D.278\r\n\r\n2. 0,1,3,8,21,( )\r\nA.42 B.29 C.55 D.63\r\n\r\n3. 7,9,40,74,1526,( )\r\nA,1600 B.5436 C.1640 D.3052\r\n\r\n4.8,12,24,60,( )\r\nA.168 B.84 C.120 D.128\r\n\r\n5. 5.10,26,65, ( )\r\nA.122 B.145 C.170 D.197\r\n\r\n6. 2,15,7,40,77, ( )\r\nA.96 B.126 C.138 D.156\r\n\r\n7.-1,4,21,56,115, ( )\r\nA.146 B.178 C.195 D.204\r\n\r\n8.2, 30 , 130, 350, ( )\r\nA.729 B.738 C.1029 D.1225
111476023.html	百度知道/电脑/网络/操作系统/系统故障/	网页开多了会死机，是什么问题呢?	网页开多了会死机，是什么问题呢?
112607793.html		建瓯到福州汽车有几班	想问下从建瓯到福州的汽车时间。我想坐晚班车。不知道最迟的几点。有没有电话可以咨询的。小女子拜谢各位！
112032094.html	百度知道/教育/科学/	武汉市的一本和二本大学考哪个好呢？	我是河南的复读生，明年一定要考武汉市的大学，至少也是2本阿，今年差2本线20分，想有一个目标，不能太高也不能过差，哪个比较好啊（希望比较大）？
114664644.html	百度知道/地区/广东/深圳市/	深圳哪里能买到马桶水箱盖子	求哪位好心人帮帮忙，我把我租的房子中的马桶水箱盖子打碎了 ，不知道哪里能够买到，
